sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	raw_token_length	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	hydrophobic_checked	hydrophobic_warning	hydrophobic_segments	homopolymer_checked	homopolymer_warning	homopolymer_segments	tandem_repeat_checked	tandem_repeat_warning	tandem_repeat_segments	qc_pass	qc_reasons	qc_warnings	qc_failures	pool	family_status	pf00741_status
vae_candidate_000906	6faa50ef7527c3d01da2ad690e187bdeb62b3d7cac23336fc53b47b1d585b634	True	False	eos	73	72	True	False	False	False	True	0.04882578000977855	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000907	22e388b983f8668df8554f0ecd479c9e8b2c88611cd2ba43c21c148cb759b9ca	True	False	eos	57	56	True	False	False	False	True	0.14553734222599393	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 33, ""end"": 38, ""length"": 6, ""residue"": ""G""}]"	True	False	[]	True	composition_outlier_warning;homopolymer_warning	composition_outlier_warning;homopolymer_warning		excluded	unsupported	fail
vae_candidate_000908	aba7dd779117b9479e3c747cee7d27f257be375eb04f9a4546acb4b26d2cb0a0	True	False	eos	97	96	True	False	False	False	True	0.016316232007197326	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000909	3d5b2c69068bae4cce3a45aa9944919c59b59253022b7b7961cfbac32c155df4	True	False	eos	106	105	True	False	False	False	True	0.010380617444108736	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass
vae_candidate_000910	489cbd1c55bed028981620c9ae104a93cc61deaccbb57c39fb15673248360b0f	True	False	eos	116	115	True	False	False	False	True	0.02661834232659995	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000911	0ade9e9d4264f90b522033c4fa9033da2565020d4540a7ef2b49c103604f7bd0	True	False	eos	155	154	True	False	False	False	True	0.0341627878685095	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 7, ""end"": 13, ""length"": 7, ""residue"": ""G""}]"	True	False	[]	True	homopolymer_warning	homopolymer_warning		excluded	unsupported	fail
vae_candidate_000912	59c908cbd00abbfdfa893315b82d461fdd5157d50a4aa36391fb40fbcd6a0d84	True	False	eos	92	91	True	False	False	False	True	0.014638566736889423	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000913	6d04e656c4b3aa499cbcfe920276fb025812ffd23f3f983e7ce57507b2da1d3f	True	False	eos	98	97	True	False	False	False	True	0.019474938724792588	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000914	0bf1aa4c7c9f548c28f0a1f17a83491c20146ab9ce74626081693fb4a4c40c56	True	False	eos	99	98	True	False	False	False	True	0.013673035906219863	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000915	6d23cb3f99e4119cf4a9ed26176177687fdbb1c9f610df5ed658850e789b48df	True	False	eos	69	68	True	False	False	False	True	0.04072529049414048	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000916	1dd5e78cf98a8c8050ad7abfabe5281cdb2c991ec43ee77767e24c257fa27685	True	False	eos	100	99	True	False	False	False	True	0.02269411231458316	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000917	5cecf5a4fb6d46ea9dc3e8be31195968bfb81b75f6e1266c40e71d460b85f402	True	False	eos	89	88	True	False	False	False	True	0.04455480097860498	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000918	d650d23a2a7c0e48e1806e70a9bfba59fac6a79eea506131f446562c7d6c8919	True	False	eos	81	80	True	False	False	False	True	0.06621561220399197	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000919	4e6599ab781d09fcc0acf35f1af79861cc9692dc39aaca5e66ea5e0c0e9f4660	True	False	eos	72	71	True	False	False	False	True	0.02705665951310192	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000920	d291d962aaf0b7b76038446177896de2dfa65fe9ccb223fb7b13ad1cb8bc530f	True	False	eos	153	152	True	False	False	False	True	0.021184655730447893	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000921	cf9cdc7ea1a1a1abbed73a3e8178ac619ff242c7e3f13f4e1e1ab9b2218a4436	True	False	eos	90	89	True	False	False	False	True	0.029661782962304813	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000922	19ce2d9f054fdf58fa577b954f27554ddddbd35eafecd74f5ed8ff2cd1a7483e	True	False	eos	72	71	True	False	False	False	True	0.017850085195445765	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000923	7d2acac64ccd3c6d7e8abe19ddf5f51b4f6f7d0c450c2806cf4454cf647c5ea6	True	False	eos	69	68	True	False	False	False	True	0.060961754807342255	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000924	1d7c629e05520a9bbde3a0c307a16a483071b2051ab29cbb9dd2d28e5d2e14e5	True	False	eos	127	126	True	False	False	False	True	0.05807193528111361	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000925	4983473191c10e1632be3f4623417fa972c7d272cbdeb506dfe80a3763a20574	True	False	eos	64	63	True	False	False	False	True	0.07503852816431725	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000926	58bd73e212f9c79c292e51e4a763d30b02aa7e9246ae684486f731610900d1cf	True	False	eos	78	77	True	False	False	False	True	0.05392965277099897	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000927	f99d738007b5f4312395573e1dc1144e078961787029fbeaf9836161e2483293	True	False	eos	91	90	True	False	False	False	True	0.016894911575420817	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000928	4260c1795a39aefee655a37341a51fccc2ac6bb7d6d964b9949971921155cb84	True	False	eos	75	74	True	False	False	False	True	0.04275553917413238	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000929	07ddb322879563c3017ae277b0ffe185fabb317bf77982b92b1f09548100099d	True	False	eos	72	71	True	False	False	False	True	0.0489480042947638	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000930	30901ae934754a04a524d7039002a6e9e8b517b4365befa95e415704e9ecebef	True	False	eos	90	89	True	False	False	False	True	0.07719500101708143	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000931	ab2933f68f1bb761ec8bcfa6e39a3a43ec336211df76f85316adbf78190cf659	True	False	eos	88	87	True	False	False	False	True	0.05218637123890568	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000932	0f7f215775840f35a7397a05a22fea5ee130213b4760e7d73d9aea7505a36ed5	True	False	eos	68	67	True	False	False	False	True	0.02938594022950038	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000933	6b57d414c85c12bda45f0d140c06876f922d51703e16f6a7fe517360e9146b10	True	False	eos	54	53	True	False	False	False	True	0.10825114890501655	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000934	05b6f6881ba3a30533eb2acc188cd0af1491321962f33d7e6b00c8d43907a4bc	True	False	eos	78	77	True	False	False	False	True	0.016116731067947032	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000935	c1011c1ed24e6fa928a19b4c90b5fb92b0ecd2bd11f32e40cf9c05936d68b591	True	False	eos	72	71	True	False	False	False	True	0.0635658883499379	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000936	5cd17d658067ba75a924562f95eb98855d1a7f710e7ef261ba0b84a4d58a88c7	True	False	eos	108	107	True	False	False	False	True	0.03325366197010103	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000937	9579db3f336210a354d97f6a379b7ffe770bbd83e214886d7a46451f7592ac32	True	False	eos	143	142	True	False	False	False	True	0.022888739987527246	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000938	da69c65c1161145df9e5cff525859de2cef1f69d14c8a1540a6f26ea6a9da0a7	True	False	eos	76	75	True	False	False	False	True	0.05969295054318792	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 11, ""end"": 16, ""length"": 6, ""residue"": ""G""}]"	True	False	[]	True	homopolymer_warning	homopolymer_warning		excluded	unsupported	pass
vae_candidate_000939	0be93820d70adb308c6b0210aca5993495ac08450323f91f65ae35990a963635	True	False	eos	72	71	True	False	False	False	True	0.023436397635613004	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000940	1f62daaccbce3cf3c7a339e3567a22c2f277757cbb6558575764fd1c2e066564	True	False	eos	107	106	True	False	False	False	True	0.011572098050942992	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000941	cbc42552937d241895a6f223d81bcc7fd620262ccbc5b03a8093e8a4eceb9390	True	False	eos	87	86	True	False	False	False	True	0.019882698453030555	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000942	e71bacbd56e675a37ff0bb14a330d8dcec3e452822b01dd58811a4a3175f6d47	True	False	eos	82	81	True	False	False	False	True	0.02863212726663813	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000943	b959eb2ea5b204209904719ff2da42005fe316e9ce078c2bbedb2a49e8decc42	True	False	eos	100	99	True	False	False	False	True	0.028317617115980374	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000944	22ad2ed0c9b453620e8ba3d6cb071b17737d69d00f857fb63eac1453e03d7f37	True	False	eos	93	92	True	False	False	False	True	0.023510114159844123	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000945	21d11c26fb914c75f4d08c88faa3a8e812af830520be30a0aa2533e443f36c36	True	False	eos	118	117	True	False	False	False	True	0.01692006930832129	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000946	7ac6346f780a7e9e89e619a371b630d407f09016f226f197a8c5824be8ce3a41	True	False	eos	118	117	True	False	False	False	True	0.022838854168673227	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000947	ee2c146e47afd7c03bdcb93d33827719d3adde258ca70cfb205243eeef3ca618	True	False	eos	171	170	True	False	False	False	True	0.035262571549142946	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000948	e7dae682b64984c3f4f9cde3f0526632d867d7ef9cf5d83d26730717644171c2	True	False	eos	105	104	True	False	False	False	True	0.030395933478561562	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000949	016a538307ea11fa26542702e0f24178d26f39254cce1a57e18702b40d5f06c6	True	False	eos	130	129	True	False	False	False	True	0.053492704914269225	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000950	c1e7ec165e2f41709644462db240e985e99ac4b835f4b9a5abe032d1ea0e3fc2	True	False	eos	115	114	True	False	False	False	True	0.03830217824796807	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000951	00476fbf511b5819753d95fef44d404e893c47aadc054d2021bb3ab0ac3ed5b2	True	False	eos	135	134	True	False	False	False	True	0.010267327868880266	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000952	d21b2b1e58914fc915102e3a15252d7ddbfd598a9877ee76acea7638d71f2806	True	False	eos	112	111	True	False	False	False	True	0.0257678651114677	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass
vae_candidate_000953	01def96d3f3e1281cf279fee5887315dbc21659b21b627d8e6f346ba9d1da891	True	False	eos	99	98	True	False	False	False	True	0.08985609361647438	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000954	b3386bfb8160ce396c54a0b9f26089ef2057ebd089091f8f6cb5de54cd31c9d9	True	False	eos	113	112	True	False	False	False	True	0.03727976960242861	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000955	92b37f51c0f433b9f15fc9b4489cacf25f2f1eec5b3a9fcf423a8e64bc14f8ce	True	False	eos	56	55	True	False	False	False	True	0.07587763811800669	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	pass
vae_candidate_000956	e28b374ecd88c5391b233cb0d484d3d20f7fe57e5899fb53e69d582b60f8bacc	True	False	eos	96	95	True	False	False	False	True	0.019093762376885263	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000957	ad4dc6b3de2bed3c3e3ea94567ab412b6cd6dcc5651597f1ce577046421279d1	True	False	eos	73	72	True	False	False	False	True	0.02880552925966999	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000958	b76b8a2c68ce64888c42c4d80f3a39a07df0b96fc5459d26fd33691383ca4db7	True	False	eos	87	86	True	False	False	False	True	0.05284628618284894	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000959	9a6b2f7820c9b2b42f6e092ce5b18ce523f5c6ebaf4c2c333e98cccbe650dd89	True	False	eos	109	108	True	False	False	False	True	0.022478814396101884	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000960	41105ec467703ef33749fb072e71baf15201016af7b9d4a6d7dbf4e004da6791	True	False	eos	114	113	True	False	False	False	True	0.01576482024935816	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000961	c44b716ae573a387a58c71a57edf9822089346c1c1e42b925dea2eb881d3895a	False	True	length_cap	180	180	True	False	True	False	True	0.036570566877043034	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	generation_cap_warning	generation_cap_warning		excluded	unsupported	fail
vae_candidate_000962	2e6160b5195546952b390790ebcc8b95c6a187d1d3c6f5323faa0616b617f6d0	True	False	eos	94	93	True	False	False	False	True	0.012183031398020641	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000963	35bb5ca234352f1c871bd363e5a134290493d08f611963cb71b9c1b447de830c	True	False	eos	170	169	True	False	False	False	True	0.029498037855670584	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000964	a8db9f041e0330541374a92d10ae58ceb014f435c6cc6a8d5b700e8b228d14cc	True	False	eos	104	103	True	False	False	False	True	0.052077394204613436	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
