sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	raw_token_length	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	hydrophobic_checked	hydrophobic_warning	hydrophobic_segments	homopolymer_checked	homopolymer_warning	homopolymer_segments	tandem_repeat_checked	tandem_repeat_warning	tandem_repeat_segments	qc_pass	qc_reasons	qc_warnings	qc_failures	pool	family_status	pf00741_status	global_query_length	global_closest_reference_id	global_closest_reference_ids	global_closest_reference_tie_count	global_target_length	global_alignment_score	global_alignment_length	global_aligned_pairs	global_identical_residues	global_identity	global_query_coverage	global_target_coverage	global_effective_identity	global_distance	global_distance_status	global_distance_reason	global_reference_count	global_resolved_reference_count	manual_review
vae_candidate_000886	cca5bd96a5abafa91e7fc72a3050ba0614d47fc3bdbe9c2bb88cb103161705fa	True	False	eos	117	116	True	False	False	False	True	0.023506793974015935	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	116	nat_4a87fc740463a61b2d05	"[""nat_4a87fc740463a61b2d05""]"	1	109	147.0	126	99	46	0.46464646464646464	0.853448275862069	0.908256880733945	0.39655172413793105	0.603448275862069	resolved		346	21	True
vae_candidate_000887	6a201d17cebaf11501b1346ba2bcd6c3d9971b1c009c646318d3307ef9560b26	True	False	eos	69	68	True	False	False	False	True	0.020872952401939083	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	68	nat_1ed909a554bd91f8870f	"[""nat_1ed909a554bd91f8870f""]"	1	73	245.0	74	67	57	0.8507462686567164	0.9852941176470589	0.9178082191780822	0.7808219178082192	0.2191780821917808	resolved		346	77	True
vae_candidate_000888	94d525d638d95151b4de229b267eaa7375c51bffed75f7f3186276564dfc4ccb	True	False	eos	150	149	True	False	False	False	True	0.030230806370793603	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	149	nat_45d8bf8bea0b0845fea0	"[""nat_45d8bf8bea0b0845fea0""]"	1	139	210.0	167	121	74	0.6115702479338843	0.8120805369127517	0.8705035971223022	0.4966442953020134	0.5033557046979866	resolved		346	100	True
vae_candidate_000889	4d15240600ecc4d9adab8e28682ba6406c3bf6b1cd9fc5a61bfd5d86ee373330	True	False	eos	87	86	True	False	False	False	True	0.045857672850349356	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	86	nat_019e8d05123166c4099d	"[""nat_019e8d05123166c4099d"", ""nat_0aeb545239a28bae61f9"", ""nat_cd0ec9cc83e20bd818b3"", ""nat_edf12e96625a3cd49854""]"	4	86	118.0	100	72	42	0.5833333333333334	0.8372093023255814	0.8372093023255814	0.4883720930232558	0.5116279069767442	resolved		346	147	True
vae_candidate_000890	1a02c2a45b85324391ebac87e04b7641b3ff150e41be988d7a077247c5f3a8cc	True	False	eos	136	135	True	False	False	False	True	0.027089780486907387	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	135	nat_438c70c6875cb7fc8740	"[""nat_438c70c6875cb7fc8740""]"	1	136	101.0	157	114	47	0.41228070175438597	0.8444444444444444	0.8382352941176471	0.34558823529411764	0.6544117647058824	resolved		346	35	True
vae_candidate_000891	78b0f3a2b2b68ee341ae17d14a54886495eabd383ba602ff7e5f85140799c6e7	True	False	eos	81	80	True	False	False	False	True	0.018852283770115504	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	80	nat_145768217677e4dfa78e	"[""nat_145768217677e4dfa78e"", ""nat_39696a92cfeac6f208a2"", ""nat_766d45336d56f5b42f24""]"	3	78	229.5	91	67	56	0.835820895522388	0.8375	0.8589743589743589	0.7	0.30000000000000004	resolved		346	88	True
vae_candidate_000892	52211b8597aa3ee2588f8cea719bff9418aa2bcc1c4182d74ed2087bb5ae98f5	False	True	length_cap	180	180	True	False	True	False	True	0.05607509339378085	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	generation_cap_warning	generation_cap_warning		excluded	unsupported	fail	180	nat_e3bf29001a743e3b64f9	"[""nat_e3bf29001a743e3b64f9""]"	1	158	190.5	193	145	65	0.4482758620689655	0.8055555555555556	0.9177215189873418	0.3611111111111111	0.6388888888888888	resolved		346	1	True
vae_candidate_000893	e0418d8859cb8e82c87632e5f412cc137288a223a5201ad28455d8016dd946e2	True	False	eos	118	117	True	False	False	False	True	0.046896891374255234	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	117		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000896	92c52ddb68b9f2dbaa03a03c132e4d71a40294f2c3e4f1ddf206d2e3b0f3c505	True	False	eos	123	122	True	False	False	False	True	0.01776720278838287	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass	122	nat_4a87fc740463a61b2d05	"[""nat_4a87fc740463a61b2d05""]"	1	109	217.5	133	98	60	0.6122448979591837	0.8032786885245902	0.8990825688073395	0.4918032786885246	0.5081967213114754	resolved		346	50	True
vae_candidate_000897	7f8a096c0a94875e4f541c3923c361223799a521843a5390cf31bc8be340c961	True	False	eos	56	55	True	False	False	False	True	0.0580319204929211	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	55		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000898	8be360d77114fbc18ecbe92fe2936a1f81b54ebd69fc202efdb3a04ea4a7db10	True	False	eos	117	116	True	False	False	False	True	0.011753011272541015	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	116	nat_833a1708482ad34125e2	"[""nat_833a1708482ad34125e2"", ""nat_dca06c4ca76aafac96e9""]"	2	98	263.5	120	94	68	0.723404255319149	0.8103448275862069	0.9591836734693877	0.5862068965517241	0.4137931034482759	resolved		346	9	True
vae_candidate_000899	05de6a85b151a6b600d1e22d692c4adf363098109f96c94e21210f88c7b874ef	True	False	eos	105	104	True	False	False	False	True	0.06471710867357985	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	104	nat_3d7fc725cd17cf23a73c	"[""nat_3d7fc725cd17cf23a73c"", ""nat_461115b7000bfd74f566""]"	2	97	10.5	115	86	24	0.27906976744186046	0.8269230769230769	0.8865979381443299	0.23076923076923078	0.7692307692307692	resolved		346	2	True
vae_candidate_000901	7e6e24d98c390ff8736f88efd653d88a19e90d9e4cd8579221b1215607b11d49	True	False	eos	98	97	True	False	False	False	True	0.02541128896074872	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	97	nat_4dc9c1477d3d6b181da7	"[""nat_4dc9c1477d3d6b181da7""]"	1	95	243.5	105	87	63	0.7241379310344828	0.8969072164948454	0.9157894736842105	0.6494845360824743	0.35051546391752575	resolved		346	166	True
vae_candidate_000902	9830d1dede3a9fe5475e7e4b531860b9099c1c11212d3eb396f1a099b6f84bb6	True	False	eos	150	149	True	False	False	False	True	0.017306179468619166	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	149	nat_f4f90ca0708a5faa9c5b	"[""nat_f4f90ca0708a5faa9c5b""]"	1	137	186.5	163	123	67	0.5447154471544715	0.825503355704698	0.8978102189781022	0.44966442953020136	0.5503355704697986	resolved		346	45	True
vae_candidate_000903	aca2abfc6de64d5a9afa9e8ed3e4b890b59444c00f66dec5bd0766213cb619ff	True	False	eos	96	95	True	False	False	False	True	0.011837745287116489	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	95	nat_a9c10692b45d32f772b4	"[""nat_a9c10692b45d32f772b4"", ""nat_c468502803b4ab5981f1"", ""nat_d07d112598796fe30d76""]"	3	95	419.0	95	95	88	0.9263157894736842	1.0	1.0	0.9263157894736842	0.0736842105263158	resolved		346	184	True
vae_candidate_000904	bfa524ef5e2f08d76faae767e4afaa60d34387eb3afe70cb32a993ea8e23d9e3	True	False	eos	68	67	True	False	False	False	True	0.04099542013034381	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	67	nat_e9d0d8807aee29d8e61c	"[""nat_e9d0d8807aee29d8e61c""]"	1	71	200.0	72	66	48	0.7272727272727273	0.9850746268656716	0.9295774647887324	0.676056338028169	0.323943661971831	resolved		346	68	True
vae_candidate_000906	6faa50ef7527c3d01da2ad690e187bdeb62b3d7cac23336fc53b47b1d585b634	True	False	eos	73	72	True	False	False	False	True	0.04882578000977855	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	72	nat_444b2346dad8b8d36df2	"[""nat_444b2346dad8b8d36df2""]"	1	71	171.5	73	70	40	0.5714285714285714	0.9722222222222222	0.9859154929577465	0.5555555555555556	0.4444444444444444	resolved		346	100	True
vae_candidate_000907	22e388b983f8668df8554f0ecd479c9e8b2c88611cd2ba43c21c148cb759b9ca	True	False	eos	57	56	True	False	False	False	True	0.14553734222599393	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 33, ""end"": 38, ""length"": 6, ""residue"": ""G""}]"	True	False	[]	True	composition_outlier_warning;homopolymer_warning	composition_outlier_warning;homopolymer_warning		excluded	unsupported	fail	56		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000908	aba7dd779117b9479e3c747cee7d27f257be375eb04f9a4546acb4b26d2cb0a0	True	False	eos	97	96	True	False	False	False	True	0.016316232007197326	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	96	nat_1f956fdbc151f2ec0ffb	"[""nat_1f956fdbc151f2ec0ffb"", ""nat_49d3875a5ef4bbb644f9"", ""nat_9ba949b2aab9e2be6898"", ""nat_c468502803b4ab5981f1"", ""nat_d1b057f953bd558c0457""]"	5	95	395.5	97	94	85	0.9042553191489362	0.9791666666666666	0.9894736842105263	0.8854166666666666	0.11458333333333337	resolved		346	166	True
vae_candidate_000909	3d5b2c69068bae4cce3a45aa9944919c59b59253022b7b7961cfbac32c155df4	True	False	eos	106	105	True	False	False	False	True	0.010380617444108736	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass	105	nat_4d4e00d31d935ed0527d	"[""nat_4d4e00d31d935ed0527d"", ""nat_8d29ff35edf68fc809de"", ""nat_c468502803b4ab5981f1"", ""nat_f49fe3672d6fdfda7cc7""]"	4	95	256.5	109	91	63	0.6923076923076923	0.8666666666666667	0.9578947368421052	0.6	0.4	resolved		346	147	True
vae_candidate_000910	489cbd1c55bed028981620c9ae104a93cc61deaccbb57c39fb15673248360b0f	True	False	eos	116	115	True	False	False	False	True	0.02661834232659995	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	115	nat_4b655799ef9e19953b56	"[""nat_4b655799ef9e19953b56""]"	1	133	175.5	140	108	58	0.5370370370370371	0.9391304347826087	0.8120300751879699	0.43609022556390975	0.5639097744360902	resolved		346	24	True
vae_candidate_000911	0ade9e9d4264f90b522033c4fa9033da2565020d4540a7ef2b49c103604f7bd0	True	False	eos	155	154	True	False	False	False	True	0.0341627878685095	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 7, ""end"": 13, ""length"": 7, ""residue"": ""G""}]"	True	False	[]	True	homopolymer_warning	homopolymer_warning		excluded	unsupported	fail	154	nat_6ee0ebbf185af1c7d346	"[""nat_6ee0ebbf185af1c7d346"", ""nat_8d5392221648a605a7c2""]"	2	135	83.5	163	126	49	0.3888888888888889	0.8181818181818182	0.9333333333333333	0.3181818181818182	0.6818181818181819	resolved		346	5	True
vae_candidate_000912	59c908cbd00abbfdfa893315b82d461fdd5157d50a4aa36391fb40fbcd6a0d84	True	False	eos	92	91	True	False	False	False	True	0.014638566736889423	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	91	nat_30c8db5b2a48ec02340b	"[""nat_30c8db5b2a48ec02340b"", ""nat_d4bbfd09a62903f1dd61""]"	2	94	347.5	94	91	75	0.8241758241758241	1.0	0.9680851063829787	0.7978723404255319	0.2021276595744681	resolved		346	190	True
vae_candidate_000913	6d04e656c4b3aa499cbcfe920276fb025812ffd23f3f983e7ce57507b2da1d3f	True	False	eos	98	97	True	False	False	False	True	0.019474938724792588	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	97	nat_a9c10692b45d32f772b4	"[""nat_a9c10692b45d32f772b4"", ""nat_bf5abb4d953e0d6aaa1f""]"	2	95	400.5	98	94	87	0.925531914893617	0.9690721649484536	0.9894736842105263	0.8969072164948454	0.1030927835051546	resolved		346	159	True
vae_candidate_000915	6d23cb3f99e4119cf4a9ed26176177687fdbb1c9f610df5ed658850e789b48df	True	False	eos	69	68	True	False	False	False	True	0.04072529049414048	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	68	nat_ea5746ec582bf06f4e03	"[""nat_ea5746ec582bf06f4e03""]"	1	72	241.5	76	64	54	0.84375	0.9411764705882353	0.8888888888888888	0.75	0.25	resolved		346	68	True
vae_candidate_000916	1dd5e78cf98a8c8050ad7abfabe5281cdb2c991ec43ee77767e24c257fa27685	True	False	eos	100	99	True	False	False	False	True	0.02269411231458316	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	99	nat_67dd37821af98e87666e	"[""nat_67dd37821af98e87666e"", ""nat_c7cb28cf54b6a88ff785""]"	2	96	221.5	102	93	56	0.6021505376344086	0.9393939393939394	0.96875	0.5656565656565656	0.43434343434343436	resolved		346	150	True
vae_candidate_000917	5cecf5a4fb6d46ea9dc3e8be31195968bfb81b75f6e1266c40e71d460b85f402	True	False	eos	89	88	True	False	False	False	True	0.04455480097860498	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	88	nat_448d52f7c380acd65350	"[""nat_448d52f7c380acd65350"", ""nat_a4ce46bc0db75edd2892"", ""nat_f603a0bdb36b55f44821""]"	3	76	7.5	88	76	17	0.2236842105263158	0.8636363636363636	1.0	0.19318181818181818	0.8068181818181819	resolved		346	3	True
vae_candidate_000918	d650d23a2a7c0e48e1806e70a9bfba59fac6a79eea506131f446562c7d6c8919	True	False	eos	81	80	True	False	False	False	True	0.06621561220399197	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	80	nat_edf12e96625a3cd49854	"[""nat_edf12e96625a3cd49854""]"	1	86	2.5	94	72	21	0.2916666666666667	0.9	0.8372093023255814	0.2441860465116279	0.7558139534883721	resolved		346	20	True
vae_candidate_000919	4e6599ab781d09fcc0acf35f1af79861cc9692dc39aaca5e66ea5e0c0e9f4660	True	False	eos	72	71	True	False	False	False	True	0.02705665951310192	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	71	nat_0c143ad343586201fcf9	"[""nat_0c143ad343586201fcf9""]"	1	69	187.0	76	64	47	0.734375	0.9014084507042254	0.927536231884058	0.6619718309859155	0.3380281690140845	resolved		346	73	True
vae_candidate_000920	d291d962aaf0b7b76038446177896de2dfa65fe9ccb223fb7b13ad1cb8bc530f	True	False	eos	153	152	True	False	False	False	True	0.021184655730447893	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	152	nat_29fc4eacaf44be490bad	"[""nat_29fc4eacaf44be490bad""]"	1	154	393.5	173	133	102	0.7669172932330827	0.875	0.8636363636363636	0.6623376623376623	0.33766233766233766	resolved		346	101	True
vae_candidate_000922	19ce2d9f054fdf58fa577b954f27554ddddbd35eafecd74f5ed8ff2cd1a7483e	True	False	eos	72	71	True	False	False	False	True	0.017850085195445765	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	71	nat_0c143ad343586201fcf9	"[""nat_0c143ad343586201fcf9""]"	1	69	198.5	76	64	47	0.734375	0.9014084507042254	0.927536231884058	0.6619718309859155	0.3380281690140845	resolved		346	64	True
vae_candidate_000923	7d2acac64ccd3c6d7e8abe19ddf5f51b4f6f7d0c450c2806cf4454cf647c5ea6	True	False	eos	69	68	True	False	False	False	True	0.060961754807342255	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	68	nat_86ba936b09d3d4c2dbfa	"[""nat_86ba936b09d3d4c2dbfa"", ""nat_c96b24fc03ee6b66c3d6""]"	2	68	107.5	78	58	33	0.5689655172413793	0.8529411764705882	0.8529411764705882	0.4852941176470588	0.5147058823529411	resolved		346	61	True
vae_candidate_000924	1d7c629e05520a9bbde3a0c307a16a483071b2051ab29cbb9dd2d28e5d2e14e5	True	False	eos	127	126	True	False	False	False	True	0.05807193528111361	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	126	nat_4b655799ef9e19953b56	"[""nat_4b655799ef9e19953b56""]"	1	133	27.5	143	116	36	0.3103448275862069	0.9206349206349206	0.8721804511278195	0.2706766917293233	0.7293233082706767	resolved		346	2	True
vae_candidate_000925	4983473191c10e1632be3f4623417fa972c7d272cbdeb506dfe80a3763a20574	True	False	eos	64	63	True	False	False	False	True	0.07503852816431725	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	63		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000927	f99d738007b5f4312395573e1dc1144e078961787029fbeaf9836161e2483293	True	False	eos	91	90	True	False	False	False	True	0.016894911575420817	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	90	nat_168a7720be25950ce7a5	"[""nat_168a7720be25950ce7a5"", ""nat_3e6bf91c590be6684eed"", ""nat_dc6aa26cbe06c32b68c2""]"	3	94	359.0	94	90	76	0.8444444444444444	1.0	0.9574468085106383	0.8085106382978723	0.19148936170212771	resolved		346	196	True
vae_candidate_000928	4260c1795a39aefee655a37341a51fccc2ac6bb7d6d964b9949971921155cb84	True	False	eos	75	74	True	False	False	False	True	0.04275553917413238	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	74	nat_e9d0d8807aee29d8e61c	"[""nat_e9d0d8807aee29d8e61c""]"	1	71	188.5	77	68	45	0.6617647058823529	0.918918918918919	0.9577464788732394	0.6081081081081081	0.3918918918918919	resolved		346	60	True
vae_candidate_000929	07ddb322879563c3017ae277b0ffe185fabb317bf77982b92b1f09548100099d	True	False	eos	72	71	True	False	False	False	True	0.0489480042947638	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	71	nat_8d6274f78693091697cf	"[""nat_8d6274f78693091697cf""]"	1	70	177.5	73	68	41	0.6029411764705882	0.9577464788732394	0.9714285714285714	0.5774647887323944	0.4225352112676056	resolved		346	70	True
vae_candidate_000930	30901ae934754a04a524d7039002a6e9e8b517b4365befa95e415704e9ecebef	True	False	eos	90	89	True	False	False	False	True	0.07719500101708143	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	89	nat_ee10b37a92559cba1989	"[""nat_ee10b37a92559cba1989""]"	1	92	10.5	103	78	27	0.34615384615384615	0.8764044943820225	0.8478260869565217	0.29347826086956524	0.7065217391304348	resolved		346	6	True
vae_candidate_000931	ab2933f68f1bb761ec8bcfa6e39a3a43ec336211df76f85316adbf78190cf659	True	False	eos	88	87	True	False	False	False	True	0.05218637123890568	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	87	nat_766d45336d56f5b42f24	"[""nat_766d45336d56f5b42f24""]"	1	79	45.5	96	70	33	0.4714285714285714	0.8045977011494253	0.8860759493670886	0.3793103448275862	0.6206896551724138	resolved		346	177	True
