sequence_id	query_length	closest_reference_id	closest_reference_ids	closest_reference_tie_count	target_length	alignment_score	alignment_length	aligned_pairs	identical_residues	identity	query_coverage	target_coverage	effective_identity	distance	distance_status	distance_reason	reference_count	resolved_reference_count
vae_candidate_000891	80	nat_145768217677e4dfa78e	"[""nat_145768217677e4dfa78e"", ""nat_39696a92cfeac6f208a2"", ""nat_766d45336d56f5b42f24""]"	3	78	229.5	91	67	56	0.835820895522388	0.8375	0.8589743589743589	0.7	0.30000000000000004	resolved		346	88
vae_candidate_000892	180	nat_e3bf29001a743e3b64f9	"[""nat_e3bf29001a743e3b64f9""]"	1	158	190.5	193	145	65	0.4482758620689655	0.8055555555555556	0.9177215189873418	0.3611111111111111	0.6388888888888888	resolved		346	1
vae_candidate_000893	117		[]	0											unresolved	no_reliable_reference	346	0
vae_candidate_000894	139	nat_f7d9d7742f0844e679ec	"[""nat_f7d9d7742f0844e679ec""]"	1	148	544.0	152	135	121	0.8962962962962963	0.9712230215827338	0.9121621621621622	0.8175675675675675	0.18243243243243246	resolved		346	123
vae_candidate_000895	72	nat_ea5746ec582bf06f4e03	"[""nat_ea5746ec582bf06f4e03""]"	1	72	239.5	75	69	54	0.782608695652174	0.9583333333333334	0.9583333333333334	0.75	0.25	resolved		346	97
vae_candidate_000896	122	nat_4a87fc740463a61b2d05	"[""nat_4a87fc740463a61b2d05""]"	1	109	217.5	133	98	60	0.6122448979591837	0.8032786885245902	0.8990825688073395	0.4918032786885246	0.5081967213114754	resolved		346	50
vae_candidate_000897	55		[]	0											unresolved	no_reliable_reference	346	0
vae_candidate_000898	116	nat_833a1708482ad34125e2	"[""nat_833a1708482ad34125e2"", ""nat_dca06c4ca76aafac96e9""]"	2	98	263.5	120	94	68	0.723404255319149	0.8103448275862069	0.9591836734693877	0.5862068965517241	0.4137931034482759	resolved		346	9
vae_candidate_000899	104	nat_3d7fc725cd17cf23a73c	"[""nat_3d7fc725cd17cf23a73c"", ""nat_461115b7000bfd74f566""]"	2	97	10.5	115	86	24	0.27906976744186046	0.8269230769230769	0.8865979381443299	0.23076923076923078	0.7692307692307692	resolved		346	2
vae_candidate_000900	89	nat_a36a3359d46f89a3e9c6	"[""nat_a36a3359d46f89a3e9c6""]"	1	93	387.0	93	89	83	0.9325842696629213	1.0	0.956989247311828	0.8924731182795699	0.10752688172043012	resolved		346	192
vae_candidate_000901	97	nat_4dc9c1477d3d6b181da7	"[""nat_4dc9c1477d3d6b181da7""]"	1	95	243.5	105	87	63	0.7241379310344828	0.8969072164948454	0.9157894736842105	0.6494845360824743	0.35051546391752575	resolved		346	166
vae_candidate_000902	149	nat_f4f90ca0708a5faa9c5b	"[""nat_f4f90ca0708a5faa9c5b""]"	1	137	186.5	163	123	67	0.5447154471544715	0.825503355704698	0.8978102189781022	0.44966442953020136	0.5503355704697986	resolved		346	45
vae_candidate_000903	95	nat_a9c10692b45d32f772b4	"[""nat_a9c10692b45d32f772b4"", ""nat_c468502803b4ab5981f1"", ""nat_d07d112598796fe30d76""]"	3	95	419.0	95	95	88	0.9263157894736842	1.0	1.0	0.9263157894736842	0.0736842105263158	resolved		346	184
vae_candidate_000904	67	nat_e9d0d8807aee29d8e61c	"[""nat_e9d0d8807aee29d8e61c""]"	1	71	200.0	72	66	48	0.7272727272727273	0.9850746268656716	0.9295774647887324	0.676056338028169	0.323943661971831	resolved		346	68
vae_candidate_000905	92	nat_86af2bea85657bdc848a	"[""nat_86af2bea85657bdc848a""]"	1	93	396.0	93	92	83	0.9021739130434783	1.0	0.989247311827957	0.8924731182795699	0.10752688172043012	resolved		346	188
vae_candidate_000906	72	nat_444b2346dad8b8d36df2	"[""nat_444b2346dad8b8d36df2""]"	1	71	171.5	73	70	40	0.5714285714285714	0.9722222222222222	0.9859154929577465	0.5555555555555556	0.4444444444444444	resolved		346	100
vae_candidate_000907	56		[]	0											unresolved	no_reliable_reference	346	0
vae_candidate_000908	96	nat_1f956fdbc151f2ec0ffb	"[""nat_1f956fdbc151f2ec0ffb"", ""nat_49d3875a5ef4bbb644f9"", ""nat_9ba949b2aab9e2be6898"", ""nat_c468502803b4ab5981f1"", ""nat_d1b057f953bd558c0457""]"	5	95	395.5	97	94	85	0.9042553191489362	0.9791666666666666	0.9894736842105263	0.8854166666666666	0.11458333333333337	resolved		346	166
vae_candidate_000909	105	nat_4d4e00d31d935ed0527d	"[""nat_4d4e00d31d935ed0527d"", ""nat_8d29ff35edf68fc809de"", ""nat_c468502803b4ab5981f1"", ""nat_f49fe3672d6fdfda7cc7""]"	4	95	256.5	109	91	63	0.6923076923076923	0.8666666666666667	0.9578947368421052	0.6	0.4	resolved		346	147
vae_candidate_000910	115	nat_4b655799ef9e19953b56	"[""nat_4b655799ef9e19953b56""]"	1	133	175.5	140	108	58	0.5370370370370371	0.9391304347826087	0.8120300751879699	0.43609022556390975	0.5639097744360902	resolved		346	24
vae_candidate_000911	154	nat_6ee0ebbf185af1c7d346	"[""nat_6ee0ebbf185af1c7d346"", ""nat_8d5392221648a605a7c2""]"	2	135	83.5	163	126	49	0.3888888888888889	0.8181818181818182	0.9333333333333333	0.3181818181818182	0.6818181818181819	resolved		346	5
vae_candidate_000912	91	nat_30c8db5b2a48ec02340b	"[""nat_30c8db5b2a48ec02340b"", ""nat_d4bbfd09a62903f1dd61""]"	2	94	347.5	94	91	75	0.8241758241758241	1.0	0.9680851063829787	0.7978723404255319	0.2021276595744681	resolved		346	190
vae_candidate_000913	97	nat_a9c10692b45d32f772b4	"[""nat_a9c10692b45d32f772b4"", ""nat_bf5abb4d953e0d6aaa1f""]"	2	95	400.5	98	94	87	0.925531914893617	0.9690721649484536	0.9894736842105263	0.8969072164948454	0.1030927835051546	resolved		346	159
vae_candidate_000914	98	nat_8f3e753527c876cd94f0	"[""nat_8f3e753527c876cd94f0""]"	1	95	376.0	99	94	85	0.9042553191489362	0.9591836734693877	0.9894736842105263	0.8673469387755102	0.13265306122448983	resolved		346	159
vae_candidate_000915	68	nat_ea5746ec582bf06f4e03	"[""nat_ea5746ec582bf06f4e03""]"	1	72	241.5	76	64	54	0.84375	0.9411764705882353	0.8888888888888888	0.75	0.25	resolved		346	68
vae_candidate_000916	99	nat_67dd37821af98e87666e	"[""nat_67dd37821af98e87666e"", ""nat_c7cb28cf54b6a88ff785""]"	2	96	221.5	102	93	56	0.6021505376344086	0.9393939393939394	0.96875	0.5656565656565656	0.43434343434343436	resolved		346	150
vae_candidate_000917	88	nat_448d52f7c380acd65350	"[""nat_448d52f7c380acd65350"", ""nat_a4ce46bc0db75edd2892"", ""nat_f603a0bdb36b55f44821""]"	3	76	7.5	88	76	17	0.2236842105263158	0.8636363636363636	1.0	0.19318181818181818	0.8068181818181819	resolved		346	3
vae_candidate_000918	80	nat_edf12e96625a3cd49854	"[""nat_edf12e96625a3cd49854""]"	1	86	2.5	94	72	21	0.2916666666666667	0.9	0.8372093023255814	0.2441860465116279	0.7558139534883721	resolved		346	20
vae_candidate_000919	71	nat_0c143ad343586201fcf9	"[""nat_0c143ad343586201fcf9""]"	1	69	187.0	76	64	47	0.734375	0.9014084507042254	0.927536231884058	0.6619718309859155	0.3380281690140845	resolved		346	73
vae_candidate_000920	152	nat_29fc4eacaf44be490bad	"[""nat_29fc4eacaf44be490bad""]"	1	154	393.5	173	133	102	0.7669172932330827	0.875	0.8636363636363636	0.6623376623376623	0.33766233766233766	resolved		346	101
vae_candidate_000921	89	nat_5d20f105b230fcb464d1	"[""nat_5d20f105b230fcb464d1""]"	1	78	237.5	95	72	59	0.8194444444444444	0.8089887640449438	0.9230769230769231	0.6629213483146067	0.3370786516853933	resolved		346	181
vae_candidate_000922	71	nat_0c143ad343586201fcf9	"[""nat_0c143ad343586201fcf9""]"	1	69	198.5	76	64	47	0.734375	0.9014084507042254	0.927536231884058	0.6619718309859155	0.3380281690140845	resolved		346	64
vae_candidate_000923	68	nat_86ba936b09d3d4c2dbfa	"[""nat_86ba936b09d3d4c2dbfa"", ""nat_c96b24fc03ee6b66c3d6""]"	2	68	107.5	78	58	33	0.5689655172413793	0.8529411764705882	0.8529411764705882	0.4852941176470588	0.5147058823529411	resolved		346	61
vae_candidate_000924	126	nat_4b655799ef9e19953b56	"[""nat_4b655799ef9e19953b56""]"	1	133	27.5	143	116	36	0.3103448275862069	0.9206349206349206	0.8721804511278195	0.2706766917293233	0.7293233082706767	resolved		346	2
vae_candidate_000925	63		[]	0											unresolved	no_reliable_reference	346	0
vae_candidate_000926	77	nat_1f4f50f1349e137c7f32	"[""nat_1f4f50f1349e137c7f32""]"	1	71	232.0	78	70	52	0.7428571428571429	0.9090909090909091	0.9859154929577465	0.6753246753246753	0.3246753246753247	resolved		346	164
vae_candidate_000927	90	nat_168a7720be25950ce7a5	"[""nat_168a7720be25950ce7a5"", ""nat_3e6bf91c590be6684eed"", ""nat_dc6aa26cbe06c32b68c2""]"	3	94	359.0	94	90	76	0.8444444444444444	1.0	0.9574468085106383	0.8085106382978723	0.19148936170212771	resolved		346	196
vae_candidate_000928	74	nat_e9d0d8807aee29d8e61c	"[""nat_e9d0d8807aee29d8e61c""]"	1	71	188.5	77	68	45	0.6617647058823529	0.918918918918919	0.9577464788732394	0.6081081081081081	0.3918918918918919	resolved		346	60
vae_candidate_000929	71	nat_8d6274f78693091697cf	"[""nat_8d6274f78693091697cf""]"	1	70	177.5	73	68	41	0.6029411764705882	0.9577464788732394	0.9714285714285714	0.5774647887323944	0.4225352112676056	resolved		346	70
vae_candidate_000930	89	nat_ee10b37a92559cba1989	"[""nat_ee10b37a92559cba1989""]"	1	92	10.5	103	78	27	0.34615384615384615	0.8764044943820225	0.8478260869565217	0.29347826086956524	0.7065217391304348	resolved		346	6
vae_candidate_000931	87	nat_766d45336d56f5b42f24	"[""nat_766d45336d56f5b42f24""]"	1	79	45.5	96	70	33	0.4714285714285714	0.8045977011494253	0.8860759493670886	0.3793103448275862	0.6206896551724138	resolved		346	177
vae_candidate_000932	67	nat_505ccb0a3946a89f0437	"[""nat_505ccb0a3946a89f0437"", ""nat_eccab6536bed142192aa""]"	2	70	96.5	81	56	29	0.5178571428571429	0.835820895522388	0.8	0.4142857142857143	0.5857142857142856	resolved		346	16
vae_candidate_000933	53		[]	0											unresolved	no_reliable_reference	346	0
vae_candidate_000934	77	nat_86af2bea85657bdc848a	"[""nat_86af2bea85657bdc848a""]"	1	93	281.5	93	77	68	0.8831168831168831	1.0	0.8279569892473119	0.7311827956989247	0.26881720430107525	resolved		346	212
vae_candidate_000935	71	nat_27cf1e5aac6ec3dd931d	"[""nat_27cf1e5aac6ec3dd931d""]"	1	76	54.0	86	61	27	0.4426229508196721	0.8591549295774648	0.8026315789473685	0.35526315789473684	0.6447368421052632	resolved		346	6
vae_candidate_000936	107		[]	0											unresolved	no_reliable_reference	346	0
vae_candidate_000937	142	nat_8bfb3056e00dc3525ee8	"[""nat_8bfb3056e00dc3525ee8""]"	1	145	224.5	165	122	72	0.5901639344262295	0.8591549295774648	0.8413793103448276	0.496551724137931	0.503448275862069	resolved		346	95
vae_candidate_000938	75	nat_6b39f5a7fb6bca78b4de	"[""nat_6b39f5a7fb6bca78b4de"", ""nat_c8ff85651c16b5c02641"", ""nat_c96b24fc03ee6b66c3d6"", ""nat_ed3338aeeaf3197e41d9""]"	4	68	144.5	83	60	41	0.6833333333333333	0.8	0.8823529411764706	0.5466666666666666	0.45333333333333337	resolved		346	27
vae_candidate_000939	71	nat_61a382d08777524701b3	"[""nat_61a382d08777524701b3"", ""nat_ea5746ec582bf06f4e03""]"	2	72	235.0	76	67	54	0.8059701492537313	0.9436619718309859	0.9305555555555556	0.75	0.25	resolved		346	83
vae_candidate_000940	106	nat_a9c10692b45d32f772b4	"[""nat_a9c10692b45d32f772b4"", ""nat_bf5abb4d953e0d6aaa1f""]"	2	95	368.5	109	92	84	0.9130434782608695	0.8679245283018868	0.968421052631579	0.7924528301886793	0.2075471698113207	resolved		346	140
vae_candidate_000941	86	nat_7d45d6cf3df5d3d36985	"[""nat_7d45d6cf3df5d3d36985"", ""nat_9ba949b2aab9e2be6898"", ""nat_d92cb9dcfcf48b731b50""]"	3	95	244.0	104	77	63	0.8181818181818182	0.8953488372093024	0.8105263157894737	0.6631578947368421	0.33684210526315794	resolved		346	207
vae_candidate_000942	81	nat_f5db5c4704d592f947d9	"[""nat_f5db5c4704d592f947d9""]"	1	82	181.0	87	76	49	0.6447368421052632	0.9382716049382716	0.926829268292683	0.5975609756097561	0.4024390243902439	resolved		346	203
vae_candidate_000943	99	nat_ee10b37a92559cba1989	"[""nat_ee10b37a92559cba1989""]"	1	92	130.5	105	86	47	0.5465116279069767	0.8686868686868687	0.9347826086956522	0.47474747474747475	0.5252525252525253	resolved		346	5
vae_candidate_000944	92	nat_c8490949e18e771ed8c8	"[""nat_c8490949e18e771ed8c8""]"	1	94	193.5	109	77	57	0.7402597402597403	0.8369565217391305	0.8191489361702128	0.6063829787234043	0.3936170212765957	resolved		346	122
vae_candidate_000945	117	nat_9fda348180c612303cdb	"[""nat_9fda348180c612303cdb""]"	1	95	405.5	117	95	88	0.9263157894736842	0.811965811965812	1.0	0.7521367521367521	0.24786324786324787	resolved		346	90
vae_candidate_000946	117	nat_c7cb28cf54b6a88ff785	"[""nat_c7cb28cf54b6a88ff785"", ""nat_dc2b0da282a1a334132b""]"	2	99	264.0	121	95	61	0.6421052631578947	0.811965811965812	0.9595959595959596	0.5213675213675214	0.4786324786324786	resolved		346	25
vae_candidate_000947	170	nat_8bf5071aed606f94333c	"[""nat_8bf5071aed606f94333c""]"	1	157	199.5	189	138	73	0.5289855072463768	0.8117647058823529	0.8789808917197452	0.4294117647058823	0.5705882352941176	resolved		346	50
vae_candidate_000948	104	nat_168a7720be25950ce7a5	"[""nat_168a7720be25950ce7a5"", ""nat_3e6bf91c590be6684eed"", ""nat_a49cfe7d33cec22c3905"", ""nat_ccd25408209dd226eaf9""]"	4	94	316.5	106	92	75	0.8152173913043478	0.8846153846153846	0.9787234042553191	0.7211538461538461	0.27884615384615385	resolved		346	153
vae_candidate_000949	129	nat_5c045ab07969cb21b0ad	"[""nat_5c045ab07969cb21b0ad""]"	1	142	51.0	156	115	41	0.3565217391304348	0.8914728682170543	0.8098591549295775	0.2887323943661972	0.7112676056338028	resolved		346	16
vae_candidate_000950	114	nat_c74d6e1106797b3a3d0f	"[""nat_c74d6e1106797b3a3d0f""]"	1	133	95.0	139	108	43	0.39814814814814814	0.9473684210526315	0.8120300751879699	0.3233082706766917	0.6766917293233083	resolved		346	1
vae_candidate_000951	134	nat_8a4162d5996844339fef	"[""nat_8a4162d5996844339fef""]"	1	135	197.5	161	108	54	0.5	0.8059701492537313	0.8	0.4	0.6	resolved		346	1
vae_candidate_000952	111	nat_004ac783975534947324	"[""nat_004ac783975534947324"", ""nat_9ba949b2aab9e2be6898""]"	2	94	186.0	116	89	55	0.6179775280898876	0.8018018018018018	0.9468085106382979	0.4954954954954955	0.5045045045045045	resolved		346	100
vae_candidate_000953	98	nat_dca06c4ca76aafac96e9	"[""nat_dca06c4ca76aafac96e9""]"	1	97	9.5	110	85	26	0.3058823529411765	0.8673469387755102	0.8762886597938144	0.2653061224489796	0.7346938775510203	resolved		346	115
vae_candidate_000954	112	nat_dca06c4ca76aafac96e9	"[""nat_dca06c4ca76aafac96e9""]"	1	97	135.5	119	90	43	0.4777777777777778	0.8035714285714286	0.9278350515463918	0.38392857142857145	0.6160714285714286	resolved		346	6
vae_candidate_000955	55		[]	0											unresolved	no_reliable_reference	346	0
vae_candidate_000956	95	nat_d5d6f3cedb33fb3328b6	"[""nat_d5d6f3cedb33fb3328b6""]"	1	95	301.5	100	90	74	0.8222222222222222	0.9473684210526315	0.9473684210526315	0.7789473684210526	0.2210526315789474	resolved		346	167
vae_candidate_000957	72	nat_a4ce46bc0db75edd2892	"[""nat_a4ce46bc0db75edd2892""]"	1	76	188.0	80	68	48	0.7058823529411765	0.9444444444444444	0.8947368421052632	0.631578947368421	0.368421052631579	resolved		346	84
vae_candidate_000958	86	nat_7801d96d034213cf08c8	"[""nat_7801d96d034213cf08c8""]"	1	84	141.0	90	80	43	0.5375	0.9302325581395349	0.9523809523809523	0.5	0.5	resolved		346	171
vae_candidate_000959	108	nat_0101bc590c89813c161a	"[""nat_0101bc590c89813c161a"", ""nat_1f956fdbc151f2ec0ffb"", ""nat_3e6bf91c590be6684eed"", ""nat_4482775e0979509e45d2"", ""nat_4b58b860e36e01bdb682"", ""nat_6681febe116459c77b18"", ""nat_82e4660fb87f57daff30"", ""nat_92d7d81f95603487cd9c"", ""nat_94cdaea6b1db7bfe983f"", ""nat_acb38079c01f07d0de6f"", ""nat_bf00fc1bb4a6bea076a5"", ""nat_c468502803b4ab5981f1""]"	12	94	280.0	109	93	66	0.7096774193548387	0.8611111111111112	0.9893617021276596	0.6111111111111112	0.38888888888888884	resolved		346	137
vae_candidate_000960	113	nat_4b58b860e36e01bdb682	"[""nat_4b58b860e36e01bdb682"", ""nat_8f3e753527c876cd94f0""]"	2	95	218.0	116	92	56	0.6086956521739131	0.8141592920353983	0.968421052631579	0.49557522123893805	0.504424778761062	resolved		346	103
vae_candidate_000961	180		[]	0											unresolved	no_reliable_reference	346	0
vae_candidate_000962	93	nat_6b2c0d4d7468a9bb7cde	"[""nat_6b2c0d4d7468a9bb7cde""]"	1	94	206.5	109	78	55	0.7051282051282052	0.8387096774193549	0.8297872340425532	0.5851063829787234	0.4148936170212766	resolved		346	116
vae_candidate_000963	169		[]	0											unresolved	no_reliable_reference	346	0
vae_candidate_000964	103		[]	0											unresolved	no_reliable_reference	346	0
vae_candidate_000965	92	nat_ee10b37a92559cba1989	"[""nat_ee10b37a92559cba1989""]"	1	92	273.5	99	85	66	0.7764705882352941	0.9239130434782609	0.9239130434782609	0.717391304347826	0.28260869565217395	resolved		346	185
vae_candidate_000966	92	nat_6681febe116459c77b18	"[""nat_6681febe116459c77b18"", ""nat_6b2c0d4d7468a9bb7cde""]"	2	94	258.5	100	86	66	0.7674418604651163	0.9347826086956522	0.9148936170212766	0.7021276595744681	0.2978723404255319	resolved		346	187
vae_candidate_000967	95	nat_9ca97034ea4d97950343	"[""nat_9ca97034ea4d97950343"", ""nat_a49cfe7d33cec22c3905"", ""nat_a9c10692b45d32f772b4"", ""nat_c468502803b4ab5981f1"", ""nat_d5d6f3cedb33fb3328b6""]"	5	94	431.0	95	94	90	0.9574468085106383	0.9894736842105263	1.0	0.9473684210526315	0.052631578947368474	resolved		346	181
vae_candidate_000968	90	nat_c8490949e18e771ed8c8	"[""nat_c8490949e18e771ed8c8"", ""nat_dc6aa26cbe06c32b68c2""]"	2	94	243.5	101	83	58	0.6987951807228916	0.9222222222222223	0.8829787234042553	0.6170212765957447	0.3829787234042553	resolved		346	182
vae_candidate_000969	90	nat_81de2b78d291d512c1e2	"[""nat_81de2b78d291d512c1e2""]"	1	92	18.0	106	76	27	0.35526315789473684	0.8444444444444444	0.8260869565217391	0.29347826086956524	0.7065217391304348	resolved		346	88
vae_candidate_000970	73	nat_1ed909a554bd91f8870f	"[""nat_1ed909a554bd91f8870f""]"	1	73	245.0	74	72	54	0.75	0.9863013698630136	0.9863013698630136	0.7397260273972602	0.26027397260273977	resolved		346	102
vae_candidate_000971	86	nat_32fcf9c5b6202c499dc1	"[""nat_32fcf9c5b6202c499dc1""]"	1	88	120.0	101	73	39	0.5342465753424658	0.8488372093023255	0.8295454545454546	0.4431818181818182	0.5568181818181819	resolved		346	16
vae_candidate_000972	101		[]	0											unresolved	no_reliable_reference	346	0
vae_candidate_000973	155		[]	0											unresolved	no_reliable_reference	346	0
vae_candidate_000974	68	nat_13dff233b6dfd04cb79c	"[""nat_13dff233b6dfd04cb79c"", ""nat_cac8cf4903b24e69aca8""]"	2	76	219.0	78	66	54	0.8181818181818182	0.9705882352941176	0.868421052631579	0.7105263157894737	0.2894736842105263	resolved		346	75
vae_candidate_000975	95	nat_c0d8f1302fa41452efbc	"[""nat_c0d8f1302fa41452efbc""]"	1	95	429.0	95	95	87	0.9157894736842105	1.0	1.0	0.9157894736842105	0.08421052631578951	resolved		346	184
vae_candidate_000976	66	nat_3cc2cb889cfdbbcaa17b	"[""nat_3cc2cb889cfdbbcaa17b"", ""nat_61a382d08777524701b3""]"	2	72	66.0	79	59	28	0.4745762711864407	0.8939393939393939	0.8194444444444444	0.3888888888888889	0.6111111111111112	resolved		346	43
vae_candidate_000977	110	nat_84eddb9c9ecca10afd5a	"[""nat_84eddb9c9ecca10afd5a"", ""nat_dc2b0da282a1a334132b""]"	2	99	26.5	121	88	28	0.3181818181818182	0.8	0.8888888888888888	0.2545454545454545	0.7454545454545455	resolved		346	13
vae_candidate_000978	151		[]	0											unresolved	no_reliable_reference	346	0
vae_candidate_000979	87	nat_92d7d81f95603487cd9c	"[""nat_92d7d81f95603487cd9c"", ""nat_d5d6f3cedb33fb3328b6""]"	2	95	332.5	97	85	73	0.8588235294117647	0.9770114942528736	0.8947368421052632	0.7684210526315789	0.2315789473684211	resolved		346	178
vae_candidate_000980	58	nat_08ca607a70bf3998101a	"[""nat_08ca607a70bf3998101a""]"	1	70	10.0	70	58	14	0.2413793103448276	1.0	0.8285714285714286	0.2	0.8	resolved		346	2
vae_candidate_000981	85	nat_b5ccff48f879b7cc34ad	"[""nat_b5ccff48f879b7cc34ad""]"	1	92	274.0	100	77	64	0.8311688311688312	0.9058823529411765	0.8369565217391305	0.6956521739130435	0.30434782608695654	resolved		346	204
vae_candidate_000982	114	nat_fc382b09fdd1c909c75c	"[""nat_fc382b09fdd1c909c75c""]"	1	93	43.5	114	93	32	0.34408602150537637	0.8157894736842105	1.0	0.2807017543859649	0.7192982456140351	resolved		346	5
vae_candidate_000983	73	nat_0c143ad343586201fcf9	"[""nat_0c143ad343586201fcf9"", ""nat_e9d0d8807aee29d8e61c""]"	2	69	215.0	73	69	48	0.6956521739130435	0.9452054794520548	1.0	0.6575342465753424	0.34246575342465757	resolved		346	99
vae_candidate_000984	111	nat_4482775e0979509e45d2	"[""nat_4482775e0979509e45d2"", ""nat_94cdaea6b1db7bfe983f""]"	2	95	261.5	111	95	64	0.6736842105263158	0.8558558558558559	1.0	0.5765765765765766	0.42342342342342343	resolved		346	121
vae_candidate_000985	161	nat_84b5083183d75de0f365	"[""nat_84b5083183d75de0f365"", ""nat_c0749f9d4ae82bdc9955""]"	2	154	214.5	185	130	75	0.5769230769230769	0.8074534161490683	0.8441558441558441	0.4658385093167702	0.5341614906832298	resolved		346	46
vae_candidate_000986	100		[]	0											unresolved	no_reliable_reference	346	0
vae_candidate_000987	148	nat_0f515c4258dc68fd3f9c	"[""nat_0f515c4258dc68fd3f9c""]"	1	149	230.5	158	139	68	0.4892086330935252	0.9391891891891891	0.9328859060402684	0.4563758389261745	0.5436241610738255	resolved		346	95
