sequence_id	sequence_sha256	sequence_length	pf00741_status	pf00741_score	pf00741_sequence_score	pf00741_coverage	best_family	best_family_score	second_family	second_family_score	family_margin	best_model_coverage	best_query_coverage	family_status	classification_reason	gvpa_score	gvpj_score	control_type	expected_family	fold	parent_id
nat_6baf6abd9a9510c8f68e	6baf6abd9a9510c8f68ef3a01e20c3c64faf63bc14474e6178e2e255de2e495b	309	fail			0.0	gvpl	385.4	gvpv	2.8	382.59999999999997	0.975	0.8932038834951457	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_6baf6abd9a9510c8f68e
nat_2c094d9153401ac63170	2c094d9153401ac631707fd24a09f784e80f2c91895c135862716d236e240f89	309	fail			0.0	gvpn	436.3				0.7596899224806202	0.9579288025889967	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_2c094d9153401ac63170
nat_e187f5b07b99b6b9b6f1	e187f5b07b99b6b9b6f1e75c68042c5889adf6b8810372313b074ac6e4b04d87	308	fail			0.0	gvpl	384.3	gvpc	4.5	379.8	0.9642857142857143	0.8961038961038961	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_e187f5b07b99b6b9b6f1
nat_67ae4c013d963c0fb979	67ae4c013d963c0fb979739089eb9cec9e6504bbe5e3f5d8d109f5e6ce620230	308	fail			0.0	gvpl	387.4	gvpc	1.0	386.4	0.9607142857142857	0.8928571428571429	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_67ae4c013d963c0fb979
nat_4c362963c87951503561	4c362963c87951503561d63f6d8beae0f008a6c47d5062323e30e6b65ba84b9f	308	fail			0.0	gvpn	441.0				0.7674418604651163	0.9772727272727273	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_4c362963c87951503561
nat_cf5f20b89a5128d5b056	cf5f20b89a5128d5b056862f4da39ee3e8ccec0d04627b627999aeba181942a9	308	fail			0.0	gvpn	443.3				0.7674418604651163	0.9772727272727273	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_cf5f20b89a5128d5b056
nat_06088cadf5ba5ce036ac	06088cadf5ba5ce036aceedc613c8e7e70fa5d2803e5d56269644280685afe40	308	fail			0.0	gvpn	438.6				0.7648578811369509	0.974025974025974	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_06088cadf5ba5ce036ac
nat_6c2de231f155f8397657	6c2de231f155f8397657dbc290830ae002ff2369229d30e162ac7f568d497cf0	308	fail			0.0	gvpn	331.8				0.7441860465116279	0.9090909090909091	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_6c2de231f155f8397657
nat_439080918fad233fe9bd	439080918fad233fe9bdbeaaa4b8d0c16aa02f6a21613a01da030b4deee45645	308	fail			0.0	gvpn	342.8	gvpg	2.3	340.5	0.7416020671834626	0.9025974025974026	other_gvp	competitive_gvpn_support			natural_heldout	gvpn	2	nat_439080918fad233fe9bd
nat_ebc44a87237f68a7c915	ebc44a87237f68a7c915cdbd5cae343551e0d76a1f1a4ca1b23951692b214bc2	307	fail			0.0	gvpl	324.7	gvpc	0.4	324.3	0.9642857142857143	0.8729641693811075	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_ebc44a87237f68a7c915
nat_c5b689ce2e87b953d988	c5b689ce2e87b953d988c23a41ea400297a8626b304cafa3f4ecce0cba2b58f7	307	fail			0.0	gvpn	349.0	gvpf	2.4	346.6	0.7416020671834626	0.9055374592833876	other_gvp	competitive_gvpn_support			natural_heldout	gvpn	2	nat_c5b689ce2e87b953d988
nat_abc745ebe41e8e165dcf	abc745ebe41e8e165dcf68902f0dac4cd7c20449e1c2616bdb7b12ee2fdc5a2d	306	fail			0.0	gvpl	323.7	gvpg	1.2	322.5	0.9535714285714286	0.8660130718954249	other_gvp	competitive_gvpl_support	0.7		natural_heldout	gvpl	2	nat_abc745ebe41e8e165dcf
nat_228e5aa9fefc15a241e7	228e5aa9fefc15a241e758abe30f1e3ef4699bf7ff795f1bf2732d7e5d447fdd	306	fail			0.0	gvpl	386.0	gvpv	2.6	383.4	0.9785714285714285	0.9183006535947712	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_228e5aa9fefc15a241e7
nat_d47931a2d7755b24f2d5	d47931a2d7755b24f2d5d980d27c29c62f040160fa9d4870f76511265ae07c14	306	fail			0.0	gvpn	406.5				0.7493540051679587	0.9575163398692811	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_d47931a2d7755b24f2d5
nat_654bf7b193f4cb7eb2d6	654bf7b193f4cb7eb2d62232d365cb718210a6337921809ba6ea4f5939fba7db	306	fail			0.0	gvpn	430.0				0.7571059431524548	0.9705882352941176	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_654bf7b193f4cb7eb2d6
nat_49fcc1391f66ed9d4009	49fcc1391f66ed9d400985efa1e1c167c6714fab025595d20ee688b4fa5a570c	306	fail			0.0	gvpn	446.1				0.7648578811369509	0.9738562091503268	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_49fcc1391f66ed9d4009
nat_e20da7d5ac77292299bb	e20da7d5ac77292299bb6cdb26920b60bf7d5662ebccf23b99f6009e57e8d569	305	fail			0.0	gvpl	326.6	gvpv	0.7	325.90000000000003	0.9571428571428572	0.8721311475409836	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_e20da7d5ac77292299bb
nat_bf7cf80a9a6c52ca1732	bf7cf80a9a6c52ca1732b4120d4153274497d32e29e35457871503254467bf87	305	fail			0.0	gvpn	425.4				0.7596899224806202	0.9770491803278688	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_bf7cf80a9a6c52ca1732
nat_fb2d1c24d3abe7634d96	fb2d1c24d3abe7634d960309c08c4d2cb2a5ef49ff09b55f65af841037b9add8	305	fail			0.0	gvpn	437.8				0.7700258397932817	0.9901639344262295	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_fb2d1c24d3abe7634d96
nat_1b4fe83520162a442064	1b4fe83520162a442064f3cd8a3ca7d8450e6c0c10382f82f0a24036b12cc2e8	304	fail			0.0	gvpn	425.6				0.7648578811369509	0.9802631578947368	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_1b4fe83520162a442064
nat_66ad97d64837e66195b7	66ad97d64837e66195b7066ac79af36da672fa15644407d06735ee1ed3f17608	304	fail			0.0	gvpn	429.2				0.751937984496124	0.9671052631578947	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_66ad97d64837e66195b7
nat_54729b2f1826b403b6dd	54729b2f1826b403b6dd21758f02f6c7275b4885ab1792228fe9caec19438f57	304	fail			0.0	gvpn	399.5				0.7441860465116279	0.9539473684210527	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_54729b2f1826b403b6dd
nat_7443dc62e3c52dc9d6b7	7443dc62e3c52dc9d6b79281aabe823a3e30eb6cc29696779a44c8b2f108b2ef	304	fail			0.0	gvpn	430.0				0.7622739018087855	0.9802631578947368	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_7443dc62e3c52dc9d6b7
nat_93333b22afd78b0c9c1b	93333b22afd78b0c9c1b2969009c1b4f7ca79d1ce8d63e1a760c0668d5bea730	304	fail			0.0	gvpn	424.0				0.751937984496124	0.9671052631578947	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_93333b22afd78b0c9c1b
nat_0e3587f991470351545f	0e3587f991470351545ff56b8d8f66a0109f3d8ce1f1eb2d0bc2772506a5d4dc	304	fail			0.0	gvpn	422.6	gvpj	0.4	422.20000000000005	0.751937984496124	0.9671052631578947	other_gvp	competitive_gvpn_support		0.4	natural_heldout	gvpn	2	nat_0e3587f991470351545f
nat_ca49d4a05a5dd239660e	ca49d4a05a5dd239660e69c30f3a723d54edb9cb4e7a859b6e6a54527d91e8b7	304	fail			0.0	gvpn	455.7				0.7622739018087855	0.9769736842105263	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_ca49d4a05a5dd239660e
nat_97acb735e6ff283d6890	97acb735e6ff283d689014b79ff360954afd667aa5ac10bdb10d9eac94720c85	304	fail			0.0	gvpn	409.3				0.7493540051679587	0.9605263157894737	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_97acb735e6ff283d6890
nat_f420835f207d6db2e93c	f420835f207d6db2e93cbb4fd916c4c507b6dad43e90601cc97644a2ee7bb168	304	fail			0.0	gvpn	426.6	gvpl	1.0	425.6	0.7467700258397932	0.9605263157894737	other_gvp	competitive_gvpn_support			natural_heldout	gvpn	2	nat_f420835f207d6db2e93c
nat_1e71a0923f759cc709c7	1e71a0923f759cc709c75cd425a978fb531f94828edb280983ef48485dbeaa94	303	fail			0.0	gvpl	341.5	gvpk	6.5	335.0	0.9607142857142857	0.8976897689768977	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_1e71a0923f759cc709c7
nat_49f263ff81959560428d	49f263ff81959560428dc12bb0185e072c4b5bcd4786a9316ee63062b5800a6b	303	fail			0.0	gvpl	384.0	gvpv	5.3	378.7	0.975	0.9174917491749175	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_49f263ff81959560428d
nat_4db8b306b431cc2ba11e	4db8b306b431cc2ba11ec51d159f897711b5cb686b2344db9923969b4316a7b7	303	fail			0.0	gvpn	450.8				0.7571059431524548	0.9801980198019802	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_4db8b306b431cc2ba11e
nat_4958bebf4ba5802f9732	4958bebf4ba5802f97324b564b906327fca0399e4cdf9a293d5ad9108b5278e4	303	fail			0.0	gvpn	437.3				0.7571059431524548	0.9801980198019802	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_4958bebf4ba5802f9732
nat_dc5767fa98ca27c812d8	dc5767fa98ca27c812d817ba266b626feb52b3c3b1175e48ac34df27d8c8ab4b	303	fail			0.0	gvpn	433.2				0.7545219638242894	0.976897689768977	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_dc5767fa98ca27c812d8
nat_d40b25e8c65d57d4e644	d40b25e8c65d57d4e644328bf29c3b476c06e03d8abc8988c25491c04ac04a26	303	fail			0.0	gvpn	445.7				0.7648578811369509	0.9735973597359736	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_d40b25e8c65d57d4e644
nat_3a3921c72aab453713f1	3a3921c72aab453713f171c06558a40646e51123c8b7a3266bd220170f7ef41e	303	fail			0.0	gvpn	446.3				0.7571059431524548	0.9801980198019802	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_3a3921c72aab453713f1
nat_b1a09ad8c66c5441129d	b1a09ad8c66c5441129d326d302d71da0276b7be80215dac123d5689c3fa7f52	303	fail			0.0	gvpn	403.1	gvpa	1.8	401.3	0.7493540051679587	0.9570957095709571	other_gvp	competitive_gvpn_support	1.8		natural_heldout	gvpn	2	nat_b1a09ad8c66c5441129d
nat_98c654cc7142b14d9b9b	98c654cc7142b14d9b9be1af41a7a47efd70eb0f6dd95a2f2a3ab9ac56076513	303	fail			0.0	gvpn	443.4				0.7571059431524548	0.9801980198019802	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_98c654cc7142b14d9b9b
nat_040544d26977cdd0e14f	040544d26977cdd0e14f5975dbc19427ed119a9af19c7a6f91fdcba347b4b9c1	303	fail			0.0	gvpn	405.4				0.7571059431524548	0.976897689768977	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_040544d26977cdd0e14f
nat_48b1990f17d08cc463f7	48b1990f17d08cc463f735203d4f9bda26248f6bdcbed32788ef91940a9d289f	303	fail			0.0	gvpn	436.2				0.7571059431524548	0.9801980198019802	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_48b1990f17d08cc463f7
nat_3f3d58aff4160c1472ae	3f3d58aff4160c1472aee298eb263f5330ca5d63db53a4a1dc0936b166e443ed	302	fail			0.0	gvpl	375.3	gvpc	1.0	374.3	0.975	0.9437086092715232	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_3f3d58aff4160c1472ae
nat_8ebdf27dab289f7c10f4	8ebdf27dab289f7c10f429809e1f3d1df72464d38edaab6214e030ea229bb87f	302	fail			0.0	gvpl	387.9	gvpc	0.7	387.2	0.975	0.9205298013245033	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_8ebdf27dab289f7c10f4
nat_226a88fc48e62ac725f3	226a88fc48e62ac725f398baa3b75436ea2d7b9154e911f05de3ee6cfcfa62b6	302	fail			0.0	gvpl	390.8	gvpc	2.4	388.40000000000003	0.9714285714285714	0.9172185430463576	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_226a88fc48e62ac725f3
nat_134d6754fe48a1bb6284	134d6754fe48a1bb628448065886d2d4135be555f46aa8ffc971376070d70ce4	302	fail			0.0	gvpn	433.5				0.7648578811369509	0.9834437086092715	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_134d6754fe48a1bb6284
nat_1972bea090be49a76641	1972bea090be49a766413dff0e52028fc3372c60ccdb3072aead73dbee92f896	302	fail			0.0	gvpn	438.9				0.7545219638242894	0.9801324503311258	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_1972bea090be49a76641
nat_83f7d9d27121e880de17	83f7d9d27121e880de17db743f7043e3dd3e8c48dad43ffaadd9dce457663110	302	fail			0.0	gvpn	381.1				0.7209302325581395	0.9238410596026491	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_83f7d9d27121e880de17
nat_994a4482dd16b5b114de	994a4482dd16b5b114de00f2ebc73d88b7338b18b877bd790000e13f55297ff2	302	fail			0.0	gvpn	378.8	gvpk	0.4	378.40000000000003	0.7545219638242894	0.9768211920529801	other_gvp	competitive_gvpn_support			natural_heldout	gvpn	2	nat_994a4482dd16b5b114de
nat_d9c5de777b6aaea91cd5	d9c5de777b6aaea91cd50ddd83b9a75d26b5a7c4f2803c79e594e3917eefa762	302	fail			0.0	gvpn	426.1				0.7545219638242894	0.9602649006622517	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_d9c5de777b6aaea91cd5
nat_ba15bf60ed6004a3ce5e	ba15bf60ed6004a3ce5ea67c1874bfe63d2b0bcb3fc931bbcc7bea909ac427ef	302	fail			0.0	gvpn	440.0				0.7622739018087855	0.9867549668874173	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_ba15bf60ed6004a3ce5e
nat_f9905866438c501ac7f6	f9905866438c501ac7f6e28cca6643cd89a944316275cb088a6ccbb84df046f2	302	fail			0.0	gvpn	427.2				0.7545219638242894	0.9801324503311258	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_f9905866438c501ac7f6
nat_8494188a300564c49d3c	8494188a300564c49d3c6acd7f9fc72400752da14fd790d6319d83722c07df9d	301	fail			0.0	gvpl	385.9	gvpv	6.9	379.0	0.9678571428571429	0.9102990033222591	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_8494188a300564c49d3c
nat_03528e1685b91151e0fe	03528e1685b91151e0fe8fbe5bf48e9b113b19b0c6c8a1b2a0be8082be14464c	301	fail			0.0	gvpl	385.0	gvpc	4.1	380.9	0.975	0.9169435215946844	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_03528e1685b91151e0fe
nat_d07971e43367e87871c1	d07971e43367e87871c1c8bf8ea6b668ec2e0ea4b26390901365582d536cab59	301	fail			0.0	gvpn	430.5				0.7648578811369509	0.9833887043189369	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_d07971e43367e87871c1
nat_a665e2e5f29929695665	a665e2e5f29929695665a56d036b3832fba3d24a7db85a9893391b7796f20ab6	301	fail			0.0	gvpn	426.8				0.7571059431524548	0.973421926910299	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_a665e2e5f29929695665
nat_9c669388f9f6f54f335b	9c669388f9f6f54f335bdfdc215e160822c7f9d58357750cbe931444008a11e3	301	fail			0.0	gvpn	390.4				0.7493540051679587	0.9667774086378738	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_9c669388f9f6f54f335b
nat_32bb9a298fdead7fe2cf	32bb9a298fdead7fe2cf92a6201825d366e2b6ab294f0393bede0b70bc5fa6ae	301	fail			0.0	gvpn	417.6				0.7596899224806202	0.9800664451827242	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_32bb9a298fdead7fe2cf
nat_1d377a89f59da91946c1	1d377a89f59da91946c12e59d4181fa7f8944f334fe829ea6aade770726e50bb	301	fail			0.0	gvpn	420.2				0.7622739018087855	0.9833887043189369	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_1d377a89f59da91946c1
nat_0690bd81d60a205e3e30	0690bd81d60a205e3e30c2897b0373868d062f16cc1cd2509b3e04b1caa36733	301	fail			0.0	gvpn	428.4				0.7648578811369509	0.9833887043189369	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_0690bd81d60a205e3e30
nat_ffdf982027d2763f7932	ffdf982027d2763f7932b91bc98f8eca106645bf252558b576c905302259bd34	300	fail			0.0	gvpl	380.5	gvpf	2.4	378.1	0.9785714285714285	0.9366666666666666	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_ffdf982027d2763f7932
nat_d3968a7170c9ad3e58f2	d3968a7170c9ad3e58f26c089d9066eebc30547aab87a42114a992f337b87b3c	300	fail			0.0	gvpl	387.8	gvpv	2.4	385.40000000000003	0.9785714285714285	0.9333333333333333	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_d3968a7170c9ad3e58f2
nat_2cbf128e14aef1559fc0	2cbf128e14aef1559fc06a8a6d07f954e9cfb7b225459c8539fc637876c5c904	300	fail			0.0	gvpl	384.6	gvpv	3.1	381.5	0.9642857142857143	0.9066666666666666	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_2cbf128e14aef1559fc0
nat_a2315f1694bdc0fc2f20	a2315f1694bdc0fc2f200a1206da66f2c2fb55ecc9b640d0e6054f23ccc107f0	300	fail			0.0	gvpn	412.9				0.7467700258397932	0.9666666666666667	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_a2315f1694bdc0fc2f20
nat_5273bbeb242ad7f8fdeb	5273bbeb242ad7f8fdeb8c8beb95dd7dc89a73e7a70f1d587e4decdf181bb263	299	fail			0.0	gvpn	339.8				0.7364341085271318	0.9531772575250836	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_5273bbeb242ad7f8fdeb
nat_759f3fabb12a0655cffe	759f3fabb12a0655cffe65b89b06130134d9a30c1fa321cc351060db962c2006	298	fail			0.0	gvpl	384.5	gvpc	2.4	382.1	0.9714285714285714	0.9328859060402684	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_759f3fabb12a0655cffe
nat_c9b15453866afc61beb3	c9b15453866afc61beb318b75c7b46d455a9c36d8871465e3642549e4fcc0c18	298	fail			0.0	gvpl	390.9	gvpv	11.2	379.7	0.9678571428571429	0.9194630872483222	other_gvp	competitive_gvpl_support	0.6		natural_heldout	gvpl	2	nat_c9b15453866afc61beb3
nat_c0018dcc0c8798a4a59b	c0018dcc0c8798a4a59b4762418cb8a7c03fbb0e8c1629e92d88f7a8afda5056	298	fail			0.0	gvpl	392.7	gvpv	1.5	391.2	0.9714285714285714	0.9194630872483222	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_c0018dcc0c8798a4a59b
nat_9bd1a6cead0a9a834c1f	9bd1a6cead0a9a834c1f885338a224d8e96869e2de37d4794c69e960a8bd2558	297	fail			0.0	gvpl	384.9	gvpf	3.1	381.79999999999995	0.975	0.936026936026936	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_9bd1a6cead0a9a834c1f
nat_eda5ec1e6fe7d62d083c	eda5ec1e6fe7d62d083c954aec87ce8633aa3e37c1e38470226203814624c534	297	fail			0.0	gvpl	379.0	gvpc	3.4	375.6	0.9607142857142857	0.9225589225589226	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_eda5ec1e6fe7d62d083c
nat_d6ddc737a6a02349cc79	d6ddc737a6a02349cc793221d0bc61b6f52188403ea423a67d9b83cf116a352d	297	fail			0.0	gvpn	428.2				0.7260981912144703	0.9595959595959596	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_d6ddc737a6a02349cc79
nat_0acc418a158f7c4abf47	0acc418a158f7c4abf47a31f5a3c99d97ccb1567b638ee6023be57716eefef62	296	fail			0.0	gvpl	387.3	gvpv	8.0	379.3	0.9642857142857143	0.9222972972972973	other_gvp	competitive_gvpl_support	0.4		natural_heldout	gvpl	2	nat_0acc418a158f7c4abf47
nat_fb5841aa8d78c29f15ce	fb5841aa8d78c29f15ce8ba5037ea46d25191137d8989090c32233650e46076f	296	fail			0.0	gvpl	378.3	gvpc	3.1	375.2	0.9607142857142857	0.9222972972972973	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_fb5841aa8d78c29f15ce
nat_4f69ec38a495fd9e0185	4f69ec38a495fd9e01851b48c38bbfa83d30fe1c3d8c3327893ec220a5a6fe38	294	fail			0.0	gvpl	384.6	gvpv	9.3	375.3	0.9607142857142857	0.9217687074829932	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_4f69ec38a495fd9e0185
nat_30915012a8ec6f8f679b	30915012a8ec6f8f679b937de1b57eb7b3c1dd2f3715cfac0c8861602b6de491	294	fail			0.0	gvpn	416.7				0.7364341085271318	0.9727891156462585	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_30915012a8ec6f8f679b
nat_15c24d125497deacfd30	15c24d125497deacfd303e6d0ce22d987a5301ab07d0950331f48f1df9060768	294	fail			0.0	gvpn	410.9				0.7416020671834626	0.9795918367346939	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_15c24d125497deacfd30
nat_438a2803a10a7467a3a3	438a2803a10a7467a3a3921657a982eadc6687a63aea219a1b56a171d4553904	294	fail			0.0	gvpn	422.8				0.7416020671834626	0.9795918367346939	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_438a2803a10a7467a3a3
nat_71a18e5b7ee99a16fa9b	71a18e5b7ee99a16fa9bb2fb921ffd82fae8ec5bd1bd090e9d404ae1835b5a91	294	fail			0.0	gvpn	414.9				0.7416020671834626	0.9795918367346939	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_71a18e5b7ee99a16fa9b
nat_efdc2424c09acf398858	efdc2424c09acf398858dd48e145a93caa095311634e516a9c2b71762cbee50d	292	fail			0.0	gvpl	336.5	gvpk	7.7	328.8	0.9928571428571429	0.952054794520548	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_efdc2424c09acf398858
nat_72a0b97a983affc4abd9	72a0b97a983affc4abd972abf9c2d4da05b78dae836213e44ce1dc10b3097bea	292	fail			0.0	gvpn	440.0				0.751937984496124	0.9931506849315068	other_gvp	competitive_gvpn_support;no_reportable_runner_up			natural_heldout	gvpn	2	nat_72a0b97a983affc4abd9
nat_0d3a44444fb3cfa6ea64	0d3a44444fb3cfa6ea64410c899daff140b04ae64916ea8f1eb71e8531fe8cbb	290	fail			0.0	gvpl	383.3	gvpc	4.4	378.90000000000003	0.9678571428571429	0.9448275862068966	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_0d3a44444fb3cfa6ea64
nat_26f12393040d80ef19bd	26f12393040d80ef19bd27800680d6d0d0466a144f51e05c2261d58fd8d23b05	289	fail			0.0	gvpl	323.0	gvpc	3.4	319.6	0.9285714285714286	0.8927335640138409	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_26f12393040d80ef19bd
nat_46dfa99150a76ad6b330	46dfa99150a76ad6b3300f9682958efac574e5f7d84f658f1a68ee301c9eee9f	289	fail			0.0	gvpl	352.6	gvpg	4.3	348.3	0.9464285714285714	0.9896193771626297	other_gvp	competitive_gvpl_support	0.3		natural_heldout	gvpl	2	nat_46dfa99150a76ad6b330
nat_8b728da9bc94157561e8	8b728da9bc94157561e8ae50c76b02d31b1f6566793a01149a4c6fa3fc8001af	285	fail			0.0	gvpl	312.1	gvpk	1.4	310.70000000000005	0.9571428571428572	0.9578947368421052	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_8b728da9bc94157561e8
nat_916c3bc7c5aeace2979b	916c3bc7c5aeace2979b0304307387b9ad6965bd7c10323d6b3b7a91475f0032	285	fail			0.0	gvpl	335.8				0.9321428571428572	0.9228070175438596	other_gvp	competitive_gvpl_support;no_reportable_runner_up			natural_heldout	gvpl	2	nat_916c3bc7c5aeace2979b
nat_509287832ecc4aacd239	509287832ecc4aacd23966bcf7240f511053367ab3c733122f2fdff9d80e7729	285	fail			0.0	gvpl	311.5	gvpk	1.3	310.2	0.95	0.9508771929824561	other_gvp	competitive_gvpl_support	0.0		natural_heldout	gvpl	2	nat_509287832ecc4aacd239
nat_fe7f89d5b48d6e6d7028	fe7f89d5b48d6e6d7028c5f2f7d9dbcf013109fa315813fc5d445ccbd815993c	285	fail			0.0	gvpl	332.8	gvpv	1.6	331.2	0.95	0.9263157894736842	other_gvp	competitive_gvpl_support			natural_heldout	gvpl	2	nat_fe7f89d5b48d6e6d7028
nat_9b7ed4f515de0180e861	9b7ed4f515de0180e861afcb46a24fdc67072571cf1a29b8c439b2e39b6a76c3	285	fail			0.0	gvpc	16.8	gvpj	2.7	14.100000000000001	0.6050420168067226	0.7017543859649122	unsupported	no_qualified_subfamily_hit	2.2	2.7	natural_heldout	gvpc	2	nat_9b7ed4f515de0180e861
