sequence_id	sequence_sha256	cluster_id	length	release_status	reasons	source_accessions
nat_c74d6e1106797b3a3d0f	c74d6e1106797b3a3d0f9f32beed9effd36b7ae2b05c5bc6ecb844e804aec026	cluster_0ccad4d436403131ae6a	133	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WSJ01303|gvpA|protein
nat_ab559af1ffee249b9549	ab559af1ffee249b9549b06b7a0e03f68bf19bc47a00652b59719583773bf401	cluster_038b08407425f0209cdb	155	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WSG27899|gvpA|protein
nat_e10062d88e50908c95d3	e10062d88e50908c95d32467f65133028c80139484c803365c9bce8aea466500	cluster_0ccad4d436403131ae6a	135	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WSG57338|gvpA|protein
nat_84b5083183d75de0f365	84b5083183d75de0f365a2ef8890f4d0856d6028e68b24f4ba69d2ae8f2cf419	cluster_038b08407425f0209cdb	154	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	UIZ11176|gvpA|protein;WSF80833|gvpA|protein
nat_25ee00a9c2b4e74f79dd	25ee00a9c2b4e74f79dddf96434d433971716d5f11893c48c16e2298f089d9f2	cluster_25ee00a9c2b4e74f79dd	155	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WSA50400|gvpA|protein
nat_31b4ab378929e0c134fa	31b4ab378929e0c134fa3e30ad8dc9c132145ff4ebd41c9917a31214252630f2	cluster_038b08407425f0209cdb	155	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WRZ88263|gvpA|protein
nat_619107fa48650be1a768	619107fa48650be1a768db3b7104edc348599f6ebace7a8862224cf94c9fe4bd	cluster_038b08407425f0209cdb	156	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WRZ38336|gvpA|protein
nat_2f6261679e76a403b7de	2f6261679e76a403b7de70718aabc364a5318a12e13b4dedc055c65f2350fec9	cluster_038b08407425f0209cdb	156	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WRZ37882|gvpA|protein
nat_cbdc755c61207d00c902	cbdc755c61207d00c902ba0c1788c6a05ea2d6e169819de36a5b18ba9a3eba03	cluster_038b08407425f0209cdb	151	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WRY86001|gvpA|protein
nat_d68abcca0d121eb6dd4f	d68abcca0d121eb6dd4f9bcc068b81d53a74962cb931c43cd414bfba836ed6e8	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WRH65089|gvpA|protein
nat_d565583d15eb6f192c57	d565583d15eb6f192c5761839f38d47464b1db2d5e7452ae290140b6cf00e933	cluster_d565583d15eb6f192c57	67	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	QUL99245|gvpA|protein
nat_9c9277ab558db757d72c	9c9277ab558db757d72cbabe7f06a699df4f536c1b2a7f9669ab077692fbfbda	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	GIL19100|gvpA|protein;UJS16012|gvpA|protein;UJS16013|gvpA|protein;WKZ16340|gvpA|protein;WKZ16341|gvpA|protein;WKZ19809|gvpA|protein;WKZ20528|gvpA|protein
nat_2dee131e85e06a8f9fdd	2dee131e85e06a8f9fdd1f16d5b875342f538bb1ea66657c2b5608c2e467e2ae	cluster_1ca802048c4a6cd9dca3	76	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	GER86469|gvpA|protein
nat_bbadf719897c45da08f0	bbadf719897c45da08f00f3b5f1f3fcf48ea263b44d9048a5714c4e62a107b0c	cluster_240500bb8aaece16c8a7	156	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	GAO07967|gvpA|protein
nat_16be3cd3d97ccaa2c7df	16be3cd3d97ccaa2c7df3673a38aba6c6123df942540b93ca25dbb3f21523668	cluster_16be3cd3d97ccaa2c7df	146	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	GAO07916|gvpA|protein
nat_13ee99e71183bcf01114	13ee99e71183bcf0111471c794073cd1a279d137f0bceb4cbb0ebcb2716406cc	cluster_13ee99e71183bcf01114	156	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	KAK1177480|gvpA|protein
nat_c6c6c9a5f7341498fda1	c6c6c9a5f7341498fda16b8ac46b8668b7706d52f2056e7f64698c5605a9e778	cluster_05aec1de9ccb89179086	138	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster	GAF46326|gvpA|protein
nat_5c045ab07969cb21b0ad	5c045ab07969cb21b0adc650d10e1f76e3eb17c96311c8130658a00ccf3eb10f	cluster_5c045ab07969cb21b0ad	142	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WEV78833|gvpA|protein
nat_1ecba3351cb7c8c6d3e7	1ecba3351cb7c8c6d3e7ede9054328338a77f37abae1c23858b9814c9ac04ca7	cluster_16be3cd3d97ccaa2c7df	146	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WEV23940|gvpA|protein
nat_234ee7db19bcd2cc0f16	234ee7db19bcd2cc0f1630cf366548d80bba5a2dc1fe9d0a807aebb36b390595	cluster_038b08407425f0209cdb	157	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	UYB44287|gvpA|protein;UZQ40739|gvpA|protein;UZQ48156|gvpA|protein;WAU00944|gvpA|protein;WAU08806|gvpA|protein;WDT53200|gvpA|protein
nat_893590645f86143d64ac	893590645f86143d64ac9d9cad0fe8cda08e44007089da57829e84c369bc2b45	cluster_18287ab709e4536a8a89	143	quarantined	mixed_annotation_cluster	QGY67124|gvpA|protein;QST80212|gvpA|protein;QTL89889|gvpA|protein
nat_f6a10f9036e40524b807	f6a10f9036e40524b807447f90682a250b61d19c637a2badbde8ba40801c58fa	cluster_0b5cd7683d0975317579	74	quarantined	mixed_annotation_cluster	WBV43491|gvpA|protein
nat_158c0216b95ce3304bfe	158c0216b95ce3304bfed35a0ee8cc2949c56511ab24bda79ffa63f1631f0140	cluster_038b08407425f0209cdb	156	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WAU16295|gvpA|protein
nat_6ec46415f5fc553cea18	6ec46415f5fc553cea18aaf0315bbe4de3a8aea445a680c864c8d1790a407c51	cluster_038b08407425f0209cdb	152	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WAX80261|gvpA|protein
nat_0b3dbbf8c77bc6a35545	0b3dbbf8c77bc6a3554510365aead981ad8f38fbe0585b9f2674fc20d6dfdb68	cluster_05aec1de9ccb89179086	138	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster	WAM15102|gvpA|protein
nat_4b655799ef9e19953b56	4b655799ef9e19953b56ab1a0b8027da55f99fd77de850a0c270d8016642a5dd	cluster_0ccad4d436403131ae6a	133	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WAL68913|gvpA|protein
nat_8ea71d3ab15e5cf268b1	8ea71d3ab15e5cf268b147f59986a63ab493f41d0036f621f12c8f76f133d967	cluster_0ccad4d436403131ae6a	136	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	QXU53714|gvpA|protein;UPK62189|gvpA|protein;UPW02584|gvpA|protein;USI90322|gvpA|protein;UTM37221|gvpA|protein;UVT23446|gvpA|protein;WAL46480|gvpA|protein
nat_490b107cc056b2e69720	490b107cc056b2e69720a76679fcc67f1959c0c2d7153631fed6fb7ca5e4d8bf	cluster_05aec1de9ccb89179086	122	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster	QZS59445|gvpA|protein;UZG55607|gvpA|protein
nat_f54587a3fcd451658c0d	f54587a3fcd451658c0d39f20649c556e150ea096e3db3b7cbf81f9550ceb988	cluster_05aec1de9ccb89179086	137	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster	QZS56483|gvpA|protein;UNN01538|gvpA|protein;UOT01191|gvpA|protein;UZG52495|gvpA|protein
nat_3e858629efd06bf33e52	3e858629efd06bf33e52ca87ba17b78cd8085683f7a5f5a47e4d331c0c42914b	cluster_18287ab709e4536a8a89	139	quarantined	mixed_annotation_cluster	QJS09032|gvpA|protein
nat_25f8dd28e9511c933322	25f8dd28e9511c933322c57174f186bc422c18c0e97e640a746de970707bfe66	cluster_0ccad4d436403131ae6a	137	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	UZF45086|gvpA|protein
nat_8bfb3056e00dc3525ee8	8bfb3056e00dc3525ee86889dad6377e8eb6accd3a327a53a7d5801ee1c40850	cluster_038b08407425f0209cdb	145	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	UZK57711|gvpA|protein
nat_1aeb097a28c863a862e4	1aeb097a28c863a862e47893fba7e73025976bb3a228c4c640b2ef60b1fad365	cluster_0ccad4d436403131ae6a	137	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	UYP18967|gvpA|protein
nat_67932dce44a393cc5d41	67932dce44a393cc5d41a1cf21299a35df270345f50883fcdd153fe6edbae429	cluster_044b97bbcc6fc75d19af	74	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	QPM82266|gvpA|protein;QQR47030|gvpA|protein;QVW71513|gvpA|protein;UEO02357|gvpA|protein;UYI17431|gvpA|protein;UYI24884|gvpA|protein
nat_4a95098f433ac14617bc	4a95098f433ac14617bce2f5f17d41173d4ea0bba8f08c7fcebe4180207e25ec	cluster_0ccad4d436403131ae6a	136	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	UGQ41465|gvpA|protein;USC15276|gvpA|protein;UYF94575|gvpA|protein
nat_e79f3223c0e51a4419c7	e79f3223c0e51a4419c7159a208be6110a8fefc6df5837ef530cc34110738fd3	cluster_0890e07d5e23fde5596e	132	quarantined	mixed_annotation_cluster	UXY39821|gvpA|protein
nat_95a5abf872e631139217	95a5abf872e631139217498d65e34b4e4004b8e4b6f387d25fc00c89cf15c59f	cluster_044b97bbcc6fc75d19af	71	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	UXE62281|gvpA|protein;UXE62282|gvpA|protein
nat_96462335ed2439837985	96462335ed2439837985639b62f60e5116cb73f41514a7ceb1425d814a76c292	cluster_05aec1de9ccb89179086	121	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster	QSE86850|gvpA|protein
nat_c0da453357697c088275	c0da453357697c088275e6f609c76df76d0d4bf6991488f0cf934a8545cf07b8	cluster_05aec1de9ccb89179086	131	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster	QSE82942|gvpA|protein
nat_fef6ccaa9b3233e46f07	fef6ccaa9b3233e46f079f1aaab5645eda36c4df6a73e8369857bda1976dc5dc	cluster_05aec1de9ccb89179086	127	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster	QSE82207|gvpA|protein
nat_88aac7f04fbc033600c5	88aac7f04fbc033600c5d26afe2ec10a91967bbdf9a87a958c0aeadbe5e9b759	cluster_05aec1de9ccb89179086	122	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster	QSE81337|gvpA|protein
nat_a992b4345d901f6ad67d	a992b4345d901f6ad67d0800ecebe6a0dea678ec926049511dac47372b26356a	cluster_05aec1de9ccb89179086	138	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster	QSE77975|gvpA|protein
nat_ce67780828ddbb2c93cf	ce67780828ddbb2c93cfbf709fa3c2aac3deb06fa4b2c214eddd26e4135b5c23	cluster_05aec1de9ccb89179086	136	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster	QSE95107|gvpA|protein;QYB04407|gvpA|protein
nat_05aec1de9ccb89179086	05aec1de9ccb8917908680b4c6690568bea0354f61fdc2dca7cee34a1619a40f	cluster_05aec1de9ccb89179086	142	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster	QSE89872|gvpA|protein
nat_9b1b09a459a6ac047cab	9b1b09a459a6ac047caba9de201cb4e501c2740f557809a2713f61b93c00c267	cluster_05aec1de9ccb89179086	122	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster	UOT04069|gvpA|protein
nat_1722f0f85deef45697a7	1722f0f85deef45697a7bf63a0a67d3a192064dfc358aa1c323815e98d0ae1b9	cluster_05aec1de9ccb89179086	125	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster	UOT01462|gvpA|protein
nat_1cc68774b93a831e1a93	1cc68774b93a831e1a935eaf2415c472a5f058450211ee5ed86c0a1037cfc92e	cluster_0ccad4d436403131ae6a	137	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	UTT48597|gvpA|protein
nat_baa6b104c739419a55bf	baa6b104c739419a55bfad93a6f62c8fb45469593f933f4777b8b180196495e1	cluster_13ee99e71183bcf01114	147	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	UTO61267|gvpA|protein;UTP29213|gvpA|protein
nat_eac8d42dcf851f8eb6d8	eac8d42dcf851f8eb6d8e6d157d9202b4157f06d3f5722da88eec6eb15d21516	cluster_240500bb8aaece16c8a7	154	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	USA05447|gvpA|protein
nat_438c70c6875cb7fc8740	438c70c6875cb7fc8740cef9d78954de9ef17fb674afe443e67ee3f25ab4eb1e	cluster_0ccad4d436403131ae6a	136	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	UQB73902|gvpA|protein
nat_495c2735bcdc48076ab6	495c2735bcdc48076ab650d642331359242e43e96bdc724fdf700722933826ad	cluster_0ccad4d436403131ae6a	140	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	UQB72796|gvpA|protein
nat_82b87d3bb03732004ea1	82b87d3bb03732004ea1990715264711abd0cd34b6a722226d77d45ff12c49c6	cluster_038b08407425f0209cdb	159	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	UPZ28683|gvpA|protein
nat_e94fe6c2cd879bdd36af	e94fe6c2cd879bdd36af2700e2bcfcce0fe6c30ed31a5c31122332b7b4b4b457	cluster_18287ab709e4536a8a89	136	quarantined	mixed_annotation_cluster	UNZ20179|gvpA|protein
nat_43e7561c7d05facf2895	43e7561c7d05facf2895cca6f3c3c6e2a202e91eb37ce64eb2826529f182a684	cluster_43e7561c7d05facf2895	140	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	QUX23196|gvpA|protein;QYX39139|gvpA|protein
nat_e1f5f0f2180e18c35aa7	e1f5f0f2180e18c35aa77a97e2118fee01ee32bcec70bfa5e2781b97d1793da7	cluster_e1f5f0f2180e18c35aa7	156	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	UJA19453|gvpA|protein
nat_6da5911cb6f5dbfefd09	6da5911cb6f5dbfefd0937614a7444802aea96661349bd116a94127e6fe33491	cluster_18287ab709e4536a8a89	140	quarantined	mixed_annotation_cluster	UJA11450|gvpA|protein;UJA13684|gvpA|protein
nat_942bc0624c6f9016a403	942bc0624c6f9016a4036b5d098d15bda7f75fcc9095d79accc6a330fee570d5	cluster_0ccad4d436403131ae6a	135	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	UIR37060|gvpA|protein
nat_f4f90ca0708a5faa9c5b	f4f90ca0708a5faa9c5b2bd5ea4357a36aed984fdf2a5337250963afd8b178a6	cluster_0ccad4d436403131ae6a	137	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	UIR35885|gvpA|protein
nat_15e32a2edd6bff0d0784	15e32a2edd6bff0d07849a52374c60eb3d5bd1d9e3c285f616856865392aa17f	cluster_0ccad4d436403131ae6a	137	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	UGT65683|gvpA|protein
nat_0e118acdc2771e80b4ea	0e118acdc2771e80b4ea40e4568be213694b4a93066053194c8ff76600b7631d	cluster_0ccad4d436403131ae6a	137	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	UGQ58408|gvpA|protein
nat_240500bb8aaece16c8a7	240500bb8aaece16c8a75fd1d1cf674532e0e6eb7dfc4d06a226490a7bc70c75	cluster_240500bb8aaece16c8a7	156	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	UEG89562|gvpA|protein
nat_93fc211ea4b34cbb8750	93fc211ea4b34cbb875026509884d43be1642502a001de29bc657940ba5ea750	cluster_038b08407425f0209cdb	153	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	UDL97234|gvpA|protein
nat_2f6b62c5722bcacabd8e	2f6b62c5722bcacabd8e9a74967ad765236922ec0dc735ad65edb568da95afe3	cluster_0ccad4d436403131ae6a	136	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	UAK35078|gvpA|protein
nat_2ac756cb783ba8cf7947	2ac756cb783ba8cf7947cca5528ed33ce68b2c287395b815d4b8eea6bde53401	cluster_18287ab709e4536a8a89	141	quarantined	mixed_annotation_cluster	QZZ32569|gvpA|protein
nat_8bf5071aed606f94333c	8bf5071aed606f94333c40e1154f7bf277018881c63235d9d51a9dbff1df8710	cluster_038b08407425f0209cdb	157	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	QZY14285|gvpA|protein
nat_f857f47b85a0e9d56172	f857f47b85a0e9d56172baf2dcfab1ec54c32e1a3aa1f5e422c24e3203ab209f	cluster_05aec1de9ccb89179086	132	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster	QYN18622|gvpA|protein
nat_f5798c1d664fe6d4faa5	f5798c1d664fe6d4faa55d9f9ca1a49531fc51ca59a1dc0e5005797e25d60a85	cluster_05aec1de9ccb89179086	141	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster	QYB02725|gvpA|protein
nat_1cefe08dae83aa5bd96d	1cefe08dae83aa5bd96d5c9b9bd24c393c1f652249ff602956f86a2b0c2b46d9	cluster_038b08407425f0209cdb	156	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	QXR01077|gvpA|protein
nat_d1717d58239a48d6df6a	d1717d58239a48d6df6a814099de9a54fbd7f0234f2930a239e86e408e1361ae	cluster_16be3cd3d97ccaa2c7df	149	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	QPP09651|gvpA|protein
nat_55802cc1c7918b91c298	55802cc1c7918b91c298790d7b83918135c897e3b2e614ea64f0e15ee7124dd9	cluster_038b08407425f0209cdb	139	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	QWA20403|gvpA|protein
nat_fd0fbb7fdb870f3d334b	fd0fbb7fdb870f3d334b95549ba175e3e4fc5894608f48aea8c8f3dd8c084aee	cluster_18287ab709e4536a8a89	139	quarantined	mixed_annotation_cluster	BCM70661|gvpA|protein
nat_bdb27357528f1d5d6c47	bdb27357528f1d5d6c478d788d5eca2708cf02769b8c548319a44df8931d36fb	cluster_240500bb8aaece16c8a7	155	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	QTZ90370|gvpA|protein
nat_21636e3756ac6619107d	21636e3756ac6619107dbe9048d6023c45297325f9a871763969b412869185d9	cluster_05aec1de9ccb89179086	136	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster	QTJ68534|gvpA|protein
nat_57133a7b2510b9196439	57133a7b2510b9196439ffecdc0b4a8e4ee2a7012a38b074c845f59769e8805f	cluster_05aec1de9ccb89179086	135	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster	QTJ66504|gvpA|protein
nat_47270a133b8b28fe68b5	47270a133b8b28fe68b5ad327d6e02e4d7036304777930e0726d7dfb216ce637	cluster_16be3cd3d97ccaa2c7df	147	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	QSS89162|gvpA|protein
nat_57c2b381c8bb4035d01c	57c2b381c8bb4035d01ccddabe10745199d9a5f91d5e7ed4ff892561b35c7fc7	cluster_57c2b381c8bb4035d01c	133	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	QSI46523|gvpA|protein
nat_0f515c4258dc68fd3f9c	0f515c4258dc68fd3f9cedc7bd0ec1d8363965240a977e06e73a05c2f6d73f7a	cluster_038b08407425f0209cdb	149	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	QRV26088|gvpA|protein;QRV38249|gvpA|protein;QRV39489|gvpA|protein;QRV46238|gvpA|protein
nat_40df730c74b4411daafa	40df730c74b4411daafada5d994cd3ff1f924e92d736710a3286ef57e6cbe4a0	cluster_0ccad4d436403131ae6a	136	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	QRE79951|gvpA|protein
nat_d57269e318a762146774	d57269e318a7621467749038a83199c9e2557366487c989d3edf2b762a7e4c75	cluster_0ccad4d436403131ae6a	137	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	QRE79029|gvpA|protein
nat_71225d296257b8b08410	71225d296257b8b08410e32137db21a001ddf424e6d01b0f04ef198e3b3257c0	cluster_05aec1de9ccb89179086	137	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster	QQZ16867|gvpA|protein
nat_7d62c45eb5711910c788	7d62c45eb5711910c788fda85d31fc32669666e75e5de15546de735897e3dfc8	cluster_0ccad4d436403131ae6a	136	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	QQM53155|gvpA|protein
nat_b44c98ec309ed12410ab	b44c98ec309ed12410abbe1e2ebb0d0a4e69c3ea07603df36b7a3d946d68e525	cluster_16be3cd3d97ccaa2c7df	144	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	QGZ52351|gvpA|protein
nat_acfca75ffa4093670cf2	acfca75ffa4093670cf25bac76bb2b4210de82be69a439914669ab3c0962b039	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_040575057.1
nat_38939b26cbc5a274769e	38939b26cbc5a274769e9d461efa0aebff28ccb8dbdd08d2dd8491837a29a457	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_006871719.1
