sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	raw_token_length	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	hydrophobic_checked	hydrophobic_warning	hydrophobic_segments	homopolymer_checked	homopolymer_warning	homopolymer_segments	tandem_repeat_checked	tandem_repeat_warning	tandem_repeat_segments	qc_pass	qc_reasons	qc_warnings	qc_failures	pool	family_status	pf00741_status	global_query_length	global_closest_reference_id	global_closest_reference_ids	global_closest_reference_tie_count	global_target_length	global_alignment_score	global_alignment_length	global_aligned_pairs	global_identical_residues	global_identity	global_query_coverage	global_target_coverage	global_effective_identity	global_distance	global_distance_status	global_distance_reason	global_reference_count	global_resolved_reference_count	manual_review	domain_review_status	domain_warning_reasons	pf00741_hit_segments	non_target_hit_count	domain_architecture	tm_review_status	tm_segment_count	tm_segments_1based_inclusive	c_review_reasons	c_manual_review	domain_status	domain_score	domain_evalue	sequence_evalue	sequence_score	model_coverage	domain_pass	constraint_score	hmm_from	hmm_to	alignment_from	alignment_to	conserved_sites_total	conserved_sites_covered	conserved_sites_matched	conservation_coverage	conservation_score	closest_reference_id	closest_reference_pident	closest_reference_effective_identity	closest_reference_query_coverage	closest_reference_target_coverage	closest_reference_evalue	nearest_candidate_id	nearest_candidate_identity	nearest_candidate_distance	domain_evaluated	novelty_score	uniqueness_score	generator_type	model_checkpoint	checkpoint_sha256	reference_release_id	split_manifest_sha256	vocabulary_sha256	generation_seed	sample_index	temperature	top_k	top_p	latent_id	sequence_length	score_ready	score_exclusion_reason	ranking_eligible	exclusion_reason
vae_candidate_000783	f7b5aae136ef7ed15c4612bbd17f01e099012820ddf06f45902dd88b58813290	True	False	eos	83	82	True	False	False	False	True	0.0839701682333	0.063818297288	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	82	nat_340bf83afc765d1b00fd	"[""nat_340bf83afc765d1b00fd""]"	1	78	24	92	68	26	0.382352941176	0.829268292683	0.871794871795	0.317073170732	0.682926829268	resolved		346	12	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	782	1	0	1	782	82			False	family_not_supported_gvpa
vae_candidate_000784	42960a51d6f3885a7606d8e27adc9d29331bfcfa0d1118e08e6e79f557b1222f	True	False	eos	135	134	True	False	False	False	True	0.0266941172796	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	134		[]	0											unresolved	no_reliable_reference	346	0	True	manual_review	multiple_pf00741_segments	2	0	PF00741:30-59;PF00741:56-89	no_extra_tm_evidence	0		base:manual_review;domain:multiple_pf00741_segments	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	783	1	0	1	783	134			False	family_not_supported_gvpa
vae_candidate_000785	061f17e71020fe18cc3d974d91ecf87c546d35143d716e150c6d54984058ce91	True	False	eos	116	115	True	False	False	False	True	0.0318772939104	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	115	nat_57c2b381c8bb4035d01c	"[""nat_57c2b381c8bb4035d01c""]"	1	133	229	137	111	69	0.621621621622	0.965217391304	0.834586466165	0.518796992481	0.481203007519	resolved		346	27	False	no_extra_domain_evidence		1	0	PF00741:9-48	no_extra_tm_evidence	0			False	detected	41.5	8.9e-13	6.2e-13	42	0.9743589744	True	0.01639344262	2	39	10	48	23	23	22	1	0.9565217391	nat_d57269e318a762146774	0.57265	0.4890514599	1	0.8540145985	3.39e-32	vae_candidate_000388	0.5304318261	0.4695681739	True	0.481203007519		sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	784	1	0	1	784	115	False	unresolved_metric_or_insufficient_pair_coverage	False	insufficient_scoring_evidence
vae_candidate_000786	5ede66baca90c2178340724c5ccc12591267e24d1dcc301c0393d88bb46473c8	True	False	eos	107	106	True	False	False	False	True	0.0231778640488	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass	106	nat_461115b7000bfd74f566	"[""nat_461115b7000bfd74f566""]"	1	96	230.5	115	87	62	0.712643678161	0.820754716981	0.90625	0.584905660377	0.415094339623	resolved		346	134	True	no_extra_domain_evidence		1	0	PF00741:10-48	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	785	1	0	1	785	106			False	family_not_supported_gvpa
vae_candidate_000787	dd09341c50229b5c5cfb6e817d149682299d0412fdbdc3dba34a17404f352087	True	False	eos	91	90	True	False	False	False	True	0.0646955594385	0.063818297288	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	90	nat_62bc5089576517d5fad1	"[""nat_62bc5089576517d5fad1"", ""nat_b9de124a92fba0281b06""]"	2	93	12	103	80	20	0.25	0.888888888889	0.860215053763	0.215053763441	0.784946236559	resolved		346	10	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	786	1	0	1	786	90			False	family_not_supported_gvpa
vae_candidate_000788	2cde0ae0d9d2a723bbaa88b3d0ea0bc61753b3d6e4a3c005cb50dac2a69f6713	True	False	eos	83	82	True	False	False	False	True	0.0406832944199	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	82	nat_f5db5c4704d592f947d9	"[""nat_f5db5c4704d592f947d9""]"	1	82	196.5	91	73	54	0.739726027397	0.890243902439	0.890243902439	0.658536585366	0.341463414634	resolved		346	190	True	no_extra_domain_evidence		1	0	PF00741:11-53	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	787	1	0	1	787	82			False	family_not_supported_gvpa
vae_candidate_000789	c244d747fb8edd1e2ab4921ac8a669214f58d84e9e99c0a73bf88c5662aa3797	True	False	eos	116	115	True	False	False	False	True	0.0801062870051	0.063818297288	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	115	nat_a8908cb0d732ddf5c6d4	"[""nat_a8908cb0d732ddf5c6d4"", ""nat_dbcea97f4e8354ba3556""]"	2	96	40	118	93	31	0.333333333333	0.808695652174	0.96875	0.269565217391	0.730434782609	resolved		346	47	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	788	1	0	1	788	115			False	family_not_supported_gvpa
vae_candidate_000790	36738065c0ec4a7a14935038310e532f58ff5e66f3e35930e916a56e7e0b3405	True	False	eos	106	105	True	False	False	False	True	0.027429018328	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	105	nat_38cb7bda240a833d36b3	"[""nat_38cb7bda240a833d36b3""]"	1	95	184	114	86	55	0.639534883721	0.819047619048	0.905263157895	0.52380952381	0.47619047619	resolved		346	32	True	no_extra_domain_evidence		1	0	PF00741:34-67	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	789	1	0	1	789	105			False	family_not_supported_gvpa
vae_candidate_000791	03e78ac6c70a103cadb77b41774274300b4446698ba335ff4474563ffa4f33a3	True	False	eos	100	99	True	False	False	False	True	0.0585905204546	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	99	nat_1564401f2a553c444667	"[""nat_1564401f2a553c444667"", ""nat_69442765a7e1224b0435""]"	2	96	67	113	82	34	0.414634146341	0.828282828283	0.854166666667	0.343434343434	0.656565656566	resolved		346	52	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	790	1	0	1	790	99			False	family_not_supported_gvpa
vae_candidate_000792	599e2491a28b8851b691ca16d6c1447da868526b06711c4b2ef3e7cf4c02fa6e	True	False	eos	75	74	True	False	False	False	True	0.0245390534885	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	74	nat_ea5746ec582bf06f4e03	"[""nat_ea5746ec582bf06f4e03""]"	1	72	259	76	70	61	0.871428571429	0.945945945946	0.972222222222	0.824324324324	0.175675675676	resolved		346	101	False	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0			False	detected	59.2	2.5e-18	2e-18	59.5	1	True	0.9098360656	1	39	12	50	23	23	23	1	1	nat_2a93193629740c6b70af	0.80556	0.7631621053	0.972972973	0.9473684211	4.18e-35	vae_candidate_000050	0.797292973	0.202707027	True	0.175675675676		sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	791	1	0	1	791	74	False	unresolved_metric_or_insufficient_pair_coverage	False	insufficient_scoring_evidence
vae_candidate_000793	e24010cbbe18ad847364a8637a7ea4219a6f2fbaff528ddafcc092cf9dc8e74f	True	False	eos	72	71	True	False	False	False	True	0.0181822831321	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	71	nat_ea5746ec582bf06f4e03	"[""nat_ea5746ec582bf06f4e03""]"	1	72	264.5	77	66	57	0.863636363636	0.929577464789	0.916666666667	0.791666666667	0.208333333333	resolved		346	78	True	no_extra_domain_evidence		1	0	PF00741:13-51	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	792	1	0	1	792	71			False	family_not_supported_gvpa
vae_candidate_000794	a9b2bd80326e29028f39193277ccb12ba0425d436a2844f08a96a315a333ad96	True	False	eos	101	100	True	False	False	False	True	0.023675397078	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 6, ""end"": 12, ""length"": 7, ""residue"": ""G""}]"	True	False	[]	True	homopolymer_warning	homopolymer_warning		excluded	unsupported	pass	100	nat_c8490949e18e771ed8c8	"[""nat_c8490949e18e771ed8c8"", ""nat_d80e058d93177215aa4b""]"	2	94	289.5	108	86	73	0.848837209302	0.86	0.914893617021	0.73	0.27	resolved		346	157	True	no_extra_domain_evidence		1	0	PF00741:24-62	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	793	1	0	1	793	100			False	family_not_supported_gvpa
vae_candidate_000795	1b198d40da7b72028a9a89b6ebf91d4b5866ec9db84504d6910819d97b6ec38a	True	False	eos	103	102	True	False	False	False	True	0.0524116101578	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	102	nat_004ac783975534947324	"[""nat_004ac783975534947324""]"	1	94	173	112	84	50	0.595238095238	0.823529411765	0.893617021277	0.490196078431	0.509803921569	resolved		346	3	True	manual_review	multiple_pf00741_segments	2	0	PF00741:18-34;PF00741:32-62	no_extra_tm_evidence	0		base:manual_review;domain:multiple_pf00741_segments	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	794	1	0	1	794	102			False	family_not_supported_gvpa
vae_candidate_000796	b8c4df59d6c0e1ce05bad8949e27516dc8829dc6884abd59e09d257d42a9c805	True	False	eos	121	120	True	False	False	False	True	0.0446162099368	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	120	nat_942bc0624c6f9016a403	"[""nat_942bc0624c6f9016a403""]"	1	135	88	144	111	36	0.324324324324	0.925	0.822222222222	0.266666666667	0.733333333333	resolved		346	3	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	795	1	0	1	795	120			False	family_not_supported_gvpa
vae_candidate_000797	0541ab6e0e646e0f49be1be68a7f6881ef364cff5b3cb3488a97dccdb1bd536d	True	False	eos	108	107	True	False	False	False	True	0.0207616122968	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	107	nat_dc6aa26cbe06c32b68c2	"[""nat_dc6aa26cbe06c32b68c2""]"	1	94	361.5	112	89	83	0.932584269663	0.831775700935	0.946808510638	0.775700934579	0.224299065421	resolved		346	124	True	no_extra_domain_evidence		1	0	PF00741:12-40	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	796	1	0	1	796	107			False	family_not_supported_gvpa
vae_candidate_000798	a81fd50301b616e842577855ffeb13865569532b879ca7484a31ecf8a9d4682a	True	False	eos	96	95	True	False	False	False	True	0.0460279288344	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	95	nat_92d7d81f95603487cd9c	"[""nat_92d7d81f95603487cd9c""]"	1	95	162	108	82	53	0.646341463415	0.863157894737	0.863157894737	0.557894736842	0.442105263158	resolved		346	172	True	no_extra_domain_evidence		1	0	PF00741:10-47	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	797	1	0	1	797	95			False	family_not_supported_gvpa
vae_candidate_000799	4ea3f0c01e9a8baf434fe07038ca70839828b6d2da3c87521e158a996ed0f8d2	True	False	eos	92	91	True	False	False	False	True	0.0325698138799	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	91	nat_4cea385a8794a0b112c3	"[""nat_4cea385a8794a0b112c3"", ""nat_4e9e86277af05dbd050d""]"	2	94	255.5	105	80	66	0.825	0.879120879121	0.851063829787	0.702127659574	0.297872340426	resolved		346	184	True	no_extra_domain_evidence		1	0	PF00741:21-59	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	798	1	0	1	798	91			False	family_not_supported_gvpa
vae_candidate_000800	a9b9a288b8b967e3164ac2eba2509064b5ddf348b7ee5a70d3ffc0736750ac27	True	False	eos	74	73	True	False	False	False	True	0.0414146385371	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	73	nat_1ed909a554bd91f8870f	"[""nat_1ed909a554bd91f8870f"", ""nat_ea5746ec582bf06f4e03""]"	2	73	218	74	72	49	0.680555555556	0.986301369863	0.986301369863	0.671232876712	0.328767123288	resolved		346	102	True	no_extra_domain_evidence		1	0	PF00741:9-47	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	799	1	0	1	799	73			False	family_not_supported_gvpa
vae_candidate_000801	a5290b3e44a43da3e71b419594f5d4aa28d82bc0f56c871befe6c7d2d4b0bd7d	True	False	eos	128	127	True	False	False	False	True	0.0362382213795	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	127	nat_8bfb3056e00dc3525ee8	"[""nat_8bfb3056e00dc3525ee8""]"	1	145	236.5	155	117	72	0.615384615385	0.92125984252	0.806896551724	0.496551724138	0.503448275862	resolved		346	49	True	no_extra_domain_evidence		1	0	PF00741:14-52	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	800	1	0	1	800	127			False	family_not_supported_gvpa
vae_candidate_000802	cbb5fa5710ac20a507ab827b3884d645fb6e7e96b2b74701ca0f31811b31954e	True	False	eos	57	56	True	False	False	False	True	0.105486735877	0.063818297288	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	56		[]	0											unresolved	no_reliable_reference	346	0	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	801	1	0	1	801	56			False	family_not_supported_gvpa
vae_candidate_000803	9db954f822dcdd7fd08e04602947f808ed86ea06056b6f5d0e5ebdf20fd3e128	True	False	eos	91	90	True	False	False	False	True	0.0359668173532	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	90	nat_2dee131e85e06a8f9fdd	"[""nat_2dee131e85e06a8f9fdd"", ""nat_7801d96d034213cf08c8"", ""nat_873dfd59523575571c0b""]"	3	76	88	93	73	33	0.452054794521	0.811111111111	0.960526315789	0.366666666667	0.633333333333	resolved		346	39	True	no_extra_domain_evidence		1	0	PF00741:21-55	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	802	1	0	1	802	90			False	family_not_supported_gvpa
vae_candidate_000804	e70d4d539d592ae5e3d7df509f76d95861ad1dfa29eaea7cf12e86ff2094471b	True	False	eos	64	63	True	False	False	False	True	0.0382422498233	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	63	nat_b3561a1e0242e2259486	"[""nat_b3561a1e0242e2259486"", ""nat_ede685c8031e89299cf7""]"	2	76	126.5	77	62	36	0.58064516129	0.984126984127	0.815789473684	0.473684210526	0.526315789474	resolved		346	9	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	803	1	0	1	803	63			False	family_not_supported_gvpa
