sequence_id	split	cluster_id	length	sequence_sha256	source_path	source_id	source_header	annotation_support	family_verification_status
ref_001129	train	cluster_000138	121	3578e9166bb2ea6b7aa7654894c80c728677d733357a1617217a55c82ab80cd5	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QSE77780|gvpA|protein	QSE77780|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001130	test	cluster_000103	136	ce67780828ddbb2c93cfbf709fa3c2aac3deb06fa4b2c214eddd26e4135b5c23	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QSE95107|gvpA|protein	QSE95107|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001131	train	cluster_000140	120	62eb49c878ad7ce0be56795dd423ebfd464901d060ebfa98a7d8d4362fc5ee6a	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QSE94814|gvpA|protein	QSE94814|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001132	train	cluster_000088	142	05aec1de9ccb8917908680b4c6690568bea0354f61fdc2dca7cee34a1619a40f	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QSE89872|gvpA|protein	QSE89872|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001133	train	cluster_000143	120	0b443f112af31da4c521724d4819cb6dc06acd1adfc997832b1124e0f028b81d	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QSE89870|gvpA|protein	QSE89870|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001134	train	cluster_000078	139	38c50a9f5c23bd9138cfd0ef15520aa36d2219b6f702ebc97149c9a31425b720	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UVT12667|gvpA|protein	UVT12667|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001135	train	cluster_000080	144	5db4f89b8985994be8c6c9b47acf47760e0dfdda7b5c138cdb46033567f95587	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UVI35343|gvpA|protein	UVI35343|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001136	train	cluster_000121	133	81fe8a6c5a2a9f1f516dfbb40f7804cabc783bd1ef8ff9f8baae845d25abd55b	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UUS29594|gvpA|protein	UUS29594|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001137	train	cluster_000088	125	614ee05c12fc168e53ed7215537ef65b27aa54db0ecbd0cdf5ab3008a653b85a	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UOT07260|gvpA|protein	UOT07260|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001138	train	cluster_000140	122	9b1b09a459a6ac047caba9de201cb4e501c2740f557809a2713f61b93c00c267	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UOT04069|gvpA|protein	UOT04069|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001139	test	cluster_000103	125	1722f0f85deef45697a7bf63a0a67d3a192064dfc358aa1c323815e98d0ae1b9	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UOT01462|gvpA|protein	UOT01462|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001140	train	cluster_000118	122	9d028f688f23701e4c2b706eca4076ef3e14615f6ea270ed1579580d7e44df51	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UOT00987|gvpA|protein	UOT00987|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001141	train	cluster_000104	124	8ef96f328be5cf2ac1efa772f025ea2d828b68d14d556faa69384f870c3e1a2d	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UTT50675|gvpA|protein	UTT50675|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001142	train	cluster_000107	137	1cc68774b93a831e1a935eaf2415c472a5f058450211ee5ed86c0a1037cfc92e	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UTT48597|gvpA|protein	UTT48597|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001143	train	cluster_000135	123	3b18df9990357338331ace1968a8dd7edebc544cab440ddcb0a9f68c5c0c58e1	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UTP37086|gvpA|protein	UTP37086|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001144	train	cluster_000059	147	baa6b104c739419a55bfad93a6f62c8fb45469593f933f4777b8b180196495e1	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UTP29213|gvpA|protein	UTP29213|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001145	test	cluster_000302	85	861aafc294a955cecd2e8aa021efbea89c4ff50540a59e4da72bffee0f1353b8	data/raw/t05/gvpa/GvpA_NotPartial.fasta	USK92028|gvpA|protein	USK92028|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001146	train	cluster_000200	86	9b2a86e0f5de235d8cf52558cde6df4b781cc1f877562038ef4e9a43cd99efc3	data/raw/t05/gvpa/GvpA_NotPartial.fasta	USK34280|gvpA|protein	USK34280|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001147	train	cluster_000228	89	31b58a77b806c43147b8710dffbe2aa9463b06d3c57ae16443b8a8950509ab8c	data/raw/t05/gvpa/GvpA_NotPartial.fasta	USK34277|gvpA|protein	USK34277|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001148	train	cluster_000200	86	9e9838f9103591942aeedf4afb3a8d31f08778fcde32fce54f61fcdb0b0dc016	data/raw/t05/gvpa/GvpA_NotPartial.fasta	USK29051|gvpA|protein	USK29051|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001149	train	cluster_000228	89	d3c6f8adf24bb50b5677beb00b62024c0a840888b81d68436e48442995fdd236	data/raw/t05/gvpa/GvpA_NotPartial.fasta	USK29048|gvpA|protein	USK29048|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001150	validation	cluster_000017	154	eac8d42dcf851f8eb6d8e6d157d9202b4157f06d3f5722da88eec6eb15d21516	data/raw/t05/gvpa/GvpA_NotPartial.fasta	USA05447|gvpA|protein	USA05447|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001151	train	cluster_000058	148	575a3ddb97ad6997411f8babd11bc09c4de70bf165dbcaddc2bc306b3ddfc191	data/raw/t05/gvpa/GvpA_NotPartial.fasta	CAG7645962|gvpA|protein	CAG7645962|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001152	test	cluster_000132	127	dabe1f4728c04495925e0f9270a5657a7770fb004a500ebd6cd83d02fc54442f	data/raw/t05/gvpa/GvpA_NotPartial.fasta	URN18430|gvpA|protein	URN18430|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001153	validation	cluster_000069	145	5fe0328494dc254c515b151224ced5890975857b4eb01359ed24836ccf9c4e0b	data/raw/t05/gvpa/GvpA_NotPartial.fasta	URN04122|gvpA|protein	URN04122|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001154	test	cluster_000132	128	2020b232078a08b4fb2ba23c5957f8f9390b6f6b8f9bf83e50c07d8ad197a4f4	data/raw/t05/gvpa/GvpA_NotPartial.fasta	URM92448|gvpA|protein	URM92448|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001155	validation	cluster_000111	136	438c70c6875cb7fc8740cef9d78954de9ef17fb674afe443e67ee3f25ab4eb1e	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UQB73902|gvpA|protein	UQB73902|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001156	train	cluster_000094	140	495c2735bcdc48076ab650d642331359242e43e96bdc724fdf700722933826ad	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UQB72796|gvpA|protein	UQB72796|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001157	train	cluster_000003	159	82b87d3bb03732004ea1990715264711abd0cd34b6a722226d77d45ff12c49c6	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UPZ28683|gvpA|protein	UPZ28683|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001158	train	cluster_000124	132	d51344965969dceb66397bf615a7d135123d4b108438c650ac71d9bde3a18e3d	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UNQ37791|gvpA|protein	UNQ37791|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001159	train	cluster_000131	128	a35562a6d386286458f3f64c5f980660047b7458dc43cc950c941b3ef0e27128	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UOB15569|gvpA|protein	UOB15569|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001160	train	cluster_000109	136	e94fe6c2cd879bdd36af2700e2bcfcce0fe6c30ed31a5c31122332b7b4b4b457	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UNZ20179|gvpA|protein	UNZ20179|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001161	train	cluster_000140	122	93f54d1ba2a517138e6d1da988645d9f0fe7755601c094b3cf4243b2ffb24e1d	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UNM98676|gvpA|protein	UNM98676|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001162	train	cluster_000294	86	5a65931304c85af4f9a6a8601ff381e882ea89409a4bc331451f79f09290c2a5	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UNL86342|gvpA|protein	UNL86342|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001163	validation	cluster_000266	87	293e1b872cd54d43e73bc8e3767bce8f873a68ea2121c0dbb9c597cef3c7d480	data/raw/t05/gvpa/GvpA_NotPartial.fasta	ULT55714|gvpA|protein	ULT55714|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001164	test	cluster_000302	85	72774f3330f715fae40167c5908fe22bce041ba01f9d5aab707701da56e39434	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UKS65176|gvpA|protein	UKS65176|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001165	test	cluster_000095	140	43e7561c7d05facf2895cca6f3c3c6e2a202e91eb37ce64eb2826529f182a684	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QUX23196|gvpA|protein	QUX23196|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001166	validation	cluster_000242	86	ba64cf7825cd36a3f8b7950863533515132c06bc5ea3e8c16b6b8e17740e07a2	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UJL47059|gvpA|protein	UJL47059|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001167	test	cluster_000023	156	e1f5f0f2180e18c35aa77a97e2118fee01ee32bcec70bfa5e2781b97d1793da7	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UJA19453|gvpA|protein	UJA19453|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001168	test	cluster_000096	140	6da5911cb6f5dbfefd0937614a7444802aea96661349bd116a94127e6fe33491	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UJA13684|gvpA|protein	UJA13684|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001169	validation	cluster_000111	135	942bc0624c6f9016a4036b5d098d15bda7f75fcc9095d79accc6a330fee570d5	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UIR37060|gvpA|protein	UIR37060|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001170	train	cluster_000094	137	f4f90ca0708a5faa9c5b2bd5ea4357a36aed984fdf2a5337250963afd8b178a6	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UIR35885|gvpA|protein	UIR35885|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001171	test	cluster_000108	137	15e32a2edd6bff0d07849a52374c60eb3d5bd1d9e3c285f616856865392aa17f	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UGT65683|gvpA|protein	UGT65683|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001172	train	cluster_000107	137	0e118acdc2771e80b4ea40e4568be213694b4a93066053194c8ff76600b7631d	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UGQ58408|gvpA|protein	UGQ58408|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001173	validation	cluster_000062	147	d8ac85c1e2427ebd2b9e638f9cb4216daa438ae2d8862811ccb10a63bd503e7f	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QXJ19741|gvpA|protein	QXJ19741|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001174	validation	cluster_000018	156	240500bb8aaece16c8a75fd1d1cf674532e0e6eb7dfc4d06a226490a7bc70c75	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UEG89562|gvpA|protein	UEG89562|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001175	validation	cluster_000038	153	93fc211ea4b34cbb875026509884d43be1642502a001de29bc657940ba5ea750	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UDL97234|gvpA|protein	UDL97234|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001176	train	cluster_000137	126	6941eadb95ed4bfec34a62a2a7b7330c574b1d7907d9b1bae481b45cbad99ab7	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UDL97050|gvpA|protein	UDL97050|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001177	train	cluster_000044	151	36827e11a82ffe4606640d17dad8a7c9d14d738f0d01c12f842d3508586b336b	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UCM87006|gvpA|protein	UCM87006|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001178	test	cluster_000024	156	a780429eddf249c23975b56a9668b2a322a73d599c0b18bae063ac6f026f4a50	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UBU14556|gvpA|protein	UBU14556|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001179	test	cluster_000108	136	2f6b62c5722bcacabd8e9a74967ad765236922ec0dc735ad65edb568da95afe3	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UAK35078|gvpA|protein	UAK35078|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001180	train	cluster_000092	141	2ac756cb783ba8cf7947cca5528ed33ce68b2c287395b815d4b8eea6bde53401	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QZZ32569|gvpA|protein	QZZ32569|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001181	train	cluster_000012	157	8bf5071aed606f94333c40e1154f7bf277018881c63235d9d51a9dbff1df8710	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QZY14285|gvpA|protein	QZY14285|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001182	train	cluster_000002	158	833997551203b7f90ae0e9d167bbef6ce157f99a88d0b932113dc2cbf0a15cf8	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QDO37243|gvpA|protein	QDO37243|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001183	train	cluster_000130	129	0ebe1baa66ad5d5cb8607d42e8fc713fc3899cf25aa348616b2a45f1003c8c9e	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QYN38089|gvpA|protein	QYN38089|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001184	validation	cluster_000127	132	f857f47b85a0e9d56172baf2dcfab1ec54c32e1a3aa1f5e422c24e3203ab209f	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QYN18622|gvpA|protein	QYN18622|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001185	train	cluster_000140	120	5dfa27bda2e1f6e4c411b6857f048394bcd9c2d17c4d60368b53f89627262ca0	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QYB04743|gvpA|protein	QYB04743|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001186	train	cluster_000143	120	aa0a61561315386ac57d6c8ff3d536816e2bb1f84c94c1680143a5d5726cd597	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QYB02727|gvpA|protein	QYB02727|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001187	train	cluster_000088	141	f5798c1d664fe6d4faa55d9f9ca1a49531fc51ca59a1dc0e5005797e25d60a85	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QYB02725|gvpA|protein	QYB02725|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001188	train	cluster_000134	127	6f39269f430d826538e8ed95236e30f822c02b622c427edda07da1116e7611cc	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QYA99969|gvpA|protein	QYA99969|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001189	train	cluster_000140	121	959b710d458909b25f21e49fb3e46f356e6f432728c0c16675cf46e5c710ded1	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QYA99671|gvpA|protein	QYA99671|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001190	train	cluster_000088	138	f44c857654f488ee7ad6fb29585dffc979b529588fb2a61f95a91fd555fd8521	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QYA99660|gvpA|protein	QYA99660|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001191	test	cluster_000103	136	f9153534fd162239df4c28e8b127fdfc6f459d0e8b2e9070f7cc81fa378599db	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QXW04748|gvpA|protein	QXW04748|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001192	test	cluster_000025	156	1cefe08dae83aa5bd96d5c9b9bd24c393c1f652249ff602956f86a2b0c2b46d9	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QXR01077|gvpA|protein	QXR01077|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001193	train	cluster_000107	120	6bca999a70c09bc7d8d369d3f8d1e1aac0153fbfbee4f197b0d3793866cfff0b	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QXF83806|gvpA|protein	QXF83806|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001194	train	cluster_000052	149	d1717d58239a48d6df6a814099de9a54fbd7f0234f2930a239e86e408e1361ae	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QPP09651|gvpA|protein	QPP09651|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001195	train	cluster_000293	86	98510cc23b6e65ce4afaa9ef0aac7dd1f24e06cc2e132a86848129e35faba0e3	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QWC22771|gvpA|protein	QWC22771|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001196	train	cluster_000093	141	dda4548fde968a05b6df8456c9b9332f22efb4e789588942ec227b681974452c	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QWA20925|gvpA|protein	QWA20925|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001197	train	cluster_000056	139	55802cc1c7918b91c298790d7b83918135c897e3b2e614ea64f0e15ee7124dd9	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QWA20403|gvpA|protein	QWA20403|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001198	validation	cluster_000101	139	fd0fbb7fdb870f3d334b95549ba175e3e4fc5894608f48aea8c8f3dd8c084aee	data/raw/t05/gvpa/GvpA_NotPartial.fasta	BCM70661|gvpA|protein	BCM70661|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001199	train	cluster_000304	77	63a459194d6b4339d8bf814e76f0ac33b9d16532c77a479f1eed33164d7e7ffe	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QUW20519|gvpA|protein	QUW20519|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001200	train	cluster_000090	141	1928e65272069bd9fa510db007191108443828c31f2656fea90ef95f5a182aa7	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QUI34830|gvpA|protein	QUI34830|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001201	train	cluster_000081	144	cabc629dd821e7c45393a6456158aeb7cae073e86b43f17cd4c754d071a405c4	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QUH00234|gvpA|protein	QUH00234|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001202	train	cluster_000078	141	1f087f3f20cf0e414c211f8b8062e786a6578090b0e7fc2bdc9e30660d1d4381	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QUC57648|gvpA|protein	QUC57648|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001203	train	cluster_000031	155	bdb27357528f1d5d6c478d788d5eca2708cf02769b8c548319a44df8931d36fb	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QTZ90370|gvpA|protein	QTZ90370|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001204	train	cluster_000112	136	21636e3756ac6619107dbe9048d6023c45297325f9a871763969b412869185d9	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QTJ68534|gvpA|protein	QTJ68534|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001205	train	cluster_000118	135	57133a7b2510b9196439ffecdc0b4a8e4ee2a7012a38b074c845f59769e8805f	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QTJ66504|gvpA|protein	QTJ66504|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001206	train	cluster_000318	69	efd26199102e35f9b47860793ba99e403026b51aaa22a80d0ca4979899e3d9f7	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QSV57704|gvpA|protein	QSV57704|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001207	train	cluster_000063	147	47270a133b8b28fe68b5ad327d6e02e4d7036304777930e0726d7dfb216ce637	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QSS89162|gvpA|protein	QSS89162|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001208	train	cluster_000136	123	901c21e0006125b0e9d7f58d5be1aec8ffd48f7267f4abe62020262450e0b9e3	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QNT97737|gvpA|protein	QNT97737|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001209	train	cluster_000122	133	57c2b381c8bb4035d01ccddabe10745199d9a5f91d5e7ed4ff892561b35c7fc7	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QSI46523|gvpA|protein	QSI46523|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001210	train	cluster_000081	144	0a0b47ef48e73f6907dd9b5e92d6d7da3847a2d5609ca8edf8f903227cfe6e0d	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QRK90893|gvpA|protein	QRK90893|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001211	train	cluster_000077	145	7ca23b11f7e72b0b7519a80a408a7b4b8beb27f907dd04a3b39decbca41655f3	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QSB15186|gvpA|protein	QSB15186|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001212	train	cluster_000032	149	0f515c4258dc68fd3f9cedc7bd0ec1d8363965240a977e06e73a05c2f6d73f7a	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QRV46238|gvpA|protein	QRV46238|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
